Jasmijn,,Mads,,Eva,,Koen,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
530,0.01688767783,530,0.00650045881,530,0.01343536377,530,0.03322467208,
529.5999756,0.01690433733,529.5999756,0.006614434533,529.5999756,0.0132771451,529.5999756,0.03300584108,
529.2000122,0.01679801382,529.2000122,0.006559059024,529.2000122,0.01318336837,529.2000122,0.03291541338,
528.7999878,0.01627555676,528.7999878,0.006240663584,528.7999878,0.01305479836,528.7999878,0.03259850666,
528.4000244,0.0162465591,528.4000244,0.006307344418,528.4000244,0.01301894709,528.4000244,0.03249095008,
528,0.01603233069,528,0.006131932139,528,0.01277921721,528,0.0323047787,
527.5999756,0.01584550925,527.5999756,0.006010917481,527.5999756,0.01256780885,527.5999756,0.03199642524,
527.2000122,0.01576843485,527.2000122,0.006121850573,527.2000122,0.01257031411,527.2000122,0.03188027069,
526.7999878,0.01577745564,526.7999878,0.00626802817,526.7999878,0.01252405904,526.7999878,0.03189041093,
526.4000244,0.01555631962,526.4000244,0.006181791425,526.4000244,0.0126011176,526.4000244,0.031694334,
526,0.01525107492,526,0.005910141859,526,0.01211956143,526,0.03130185977,
525.5999756,0.015057059,525.5999756,0.005815921817,525.5999756,0.01194386184,525.5999756,0.03108652495,
525.2000122,0.01488230936,525.2000122,0.005746116396,525.2000122,0.01177879144,525.2000122,0.03092672117,
524.7999878,0.0148360217,524.7999878,0.005767206196,524.7999878,0.01187205315,524.7999878,0.03084553406,
524.4000244,0.01466626115,524.4000244,0.005701342598,524.4000244,0.01170012355,524.4000244,0.03070565499,
524,0.01482466515,524,0.00583124347,524,0.01175804622,524,0.03065395541,
523.5999756,0.01459657121,523.5999756,0.005842183717,523.5999756,0.0115087498,523.5999756,0.03046959639,
523.2000122,0.01431396417,523.2000122,0.005587868858,523.2000122,0.01119379885,523.2000122,0.03041251004,
522.7999878,0.01432517357,522.7999878,0.00548024429,522.7999878,0.01112410612,522.7999878,0.03009184822,
522.4000244,0.01429617312,522.4000244,0.005782814696,522.4000244,0.01124955527,522.4000244,0.03009159863,
522,0.01410945598,522,0.005669817794,522,0.01103812084,522,0.02976130322,
521.5999756,0.01406402607,521.5999756,0.005523448344,521.5999756,0.01103557181,521.5999756,0.02976875938,
521.2000122,0.01382641681,521.2000122,0.00535846781,521.2000122,0.01091493573,521.2000122,0.02960683405,
520.7999878,0.01388638839,520.7999878,0.005493351724,520.7999878,0.01089388598,520.7999878,0.02970929816,
520.4000244,0.01376987435,520.4000244,0.005454213824,520.4000244,0.01070602518,520.4000244,0.02948018163,
520,0.013780348,520,0.005457752384,520,0.01063015033,520,0.02957560495,
519.5999756,0.01390843838,519.5999756,0.005584853236,519.5999756,0.01068543643,519.5999756,0.02980563231,
519.2000122,0.0136405956,519.2000122,0.005394819193,519.2000122,0.010485759,519.2000122,0.02942793444,
518.7999878,0.01385835279,518.7999878,0.005560468417,518.7999878,0.01060601138,518.7999878,0.02949713543,
518.4000244,0.01392787043,518.4000244,0.005558685865,518.4000244,0.01049665827,518.4000244,0.02952160127,
518,0.01388454437,518,0.005532283336,518,0.01039990038,518,0.02964757383,
517.5999756,0.01387842372,517.5999756,0.005488842726,517.5999756,0.01033094432,517.5999756,0.0296956338,
517.2000122,0.01418398879,517.2000122,0.005532834213,517.2000122,0.01038574241,517.2000122,0.0298387371,
516.7999878,0.01421533525,516.7999878,0.00564065529,516.7999878,0.01045430917,516.7999878,0.02994189411,
516.4000244,0.01437132712,516.4000244,0.005621800199,516.4000244,0.01049750671,516.4000244,0.03015446849,
516,0.01451011095,516,0.005690064747,516,0.01060171332,516,0.03054738045,
515.5999756,0.01465828251,515.5999756,0.005610052496,515.5999756,0.01044195239,515.5999756,0.03065870516,
515.2000122,0.01500844769,515.2000122,0.005817705765,515.2000122,0.0106732063,515.2000122,0.03100263886,
514.7999878,0.01543908846,514.7999878,0.006067745388,514.7999878,0.01105075981,514.7999878,0.03154546767,
514.4000244,0.01572328806,514.4000244,0.006175148301,514.4000244,0.01110434718,514.4000244,0.03202526644,
514,0.01607603207,514,0.006353914272,514,0.01128996257,514,0.03232705966,
513.5999756,0.01621520147,513.5999756,0.006403615233,513.5999756,0.01134594437,513.5999756,0.03256898373,
513.2000122,0.01670121402,513.2000122,0.006429492496,513.2000122,0.0115087498,513.2000122,0.03306008503,
512.7999878,0.017023094,512.7999878,0.006377870683,512.7999878,0.01152725145,512.7999878,0.03363583982,
512.4000244,0.01735140942,512.4000244,0.00658539217,512.4000244,0.01177200954,512.4000244,0.03398516402,
512,0.017834194,512,0.006718870252,512,0.01198273711,512,0.0348328054,
511.6000061,0.01812622696,511.6000061,0.006813075859,511.6000061,0.01199018862,511.6000061,0.0352463983,
511.1999817,0.0187303964,511.1999817,0.006962169427,511.1999817,0.01242732722,511.1999817,0.03600633517,
510.7999878,0.01943531446,510.7999878,0.007280436344,510.7999878,0.01297301799,510.7999878,0.03685579449,
510.3999939,0.02002881095,510.3999939,0.007424265612,510.3999939,0.01311594341,510.3999939,0.03769652918,
510,0.02060930431,510,0.007659766823,510,0.01340412628,510,0.03830996156,
509.6000061,0.02125469781,509.6000061,0.007683479227,509.6000061,0.01384704839,509.6000061,0.0391616784,
509.1999817,0.0218783468,509.1999817,0.008040773682,509.1999817,0.01424259227,509.1999817,0.04028889164,
508.7999878,0.02263770066,508.7999878,0.008278587833,508.7999878,0.01468026545,508.7999878,0.04128937796,
508.3999939,0.02340668812,508.3999939,0.008491559885,508.3999939,0.01499893516,508.3999939,0.04235889018,
508,0.02445751615,508,0.008967443369,508,0.01566421613,508,0.04351353273,
507.6000061,0.02516570874,507.6000061,0.008927357383,507.6000061,0.0159538798,507.6000061,0.04442165792,
507.1999817,0.02606033534,507.1999817,0.009308816865,507.1999817,0.01645535789,507.1999817,0.04564310238,
506.7999878,0.02699930966,506.7999878,0.009613564238,506.7999878,0.0172187984,506.7999878,0.04703120142,
506.3999939,0.02780057304,506.3999939,0.009763675742,506.3999939,0.01749408618,506.3999939,0.04823265225,
506,0.02910636365,506,0.01036607102,506,0.01837019809,506,0.04992290959,
505.6000061,0.03014117852,505.6000061,0.01074152626,505.6000061,0.0191169437,505.6000061,0.05130747333,
505.1999817,0.031291008,505.1999817,0.01105070673,505.1999817,0.01974652149,505.1999817,0.05280838907,
504.7999878,0.03269749135,504.7999878,0.01160197984,504.7999878,0.02064589597,504.7999878,0.0547067672,
504.3999939,0.03387928009,504.3999939,0.01179661229,504.3999939,0.0213853661,504.3999939,0.05630318075,
504,0.03502744436,504,0.01232305449,504,0.02222228795,504,0.05805040896,
503.6000061,0.03621407971,503.6000061,0.01271118876,503.6000061,0.02297340147,503.6000061,0.05981601402,
503.1999817,0.03776909411,503.1999817,0.01320356876,503.1999817,0.02383997105,503.1999817,0.06190337986,
502.7999878,0.03924219683,502.7999878,0.01383871026,502.7999878,0.02492973581,502.7999878,0.06398607045,
502.3999939,0.04072224349,502.3999939,0.01428886969,502.3999939,0.02583277598,502.3999939,0.066036053,
502,0.04226095974,502,0.01467252709,502,0.02687525935,502,0.06822299212,
501.6000061,0.0437261574,501.6000061,0.01513274666,501.6000061,0.02793278359,501.6000061,0.0704530552,
501.1999817,0.04550041631,501.1999817,0.01581004448,501.1999817,0.02903617173,501.1999817,0.07299450785,
500.7999878,0.04742554203,500.7999878,0.01656086929,500.7999878,0.03031684831,500.7999878,0.07550559193,
500.3999939,0.04933650419,500.3999939,0.01704460569,500.3999939,0.03154477105,500.3999939,0.07805131376,
500,0.05111667141,500,0.0176754985,500,0.03290329501,500,0.08054801077,
499.6000061,0.05324728042,499.6000061,0.01840271242,499.6000061,0.03433773667,499.6000061,0.08347138762,
499.1999817,0.05525593087,499.1999817,0.01890491694,499.1999817,0.03562570736,499.1999817,0.08626049757,
498.7999878,0.05722432956,498.7999878,0.01947418973,498.7999878,0.0369492732,498.7999878,0.08927854151,
498.3999939,0.05948100239,498.3999939,0.02012917586,498.3999939,0.03860158473,498.3999939,0.09237892926,
498,0.06169020012,498,0.02090136334,498,0.04011155665,498,0.09553814679,
497.6000061,0.06401084363,497.6000061,0.0218877662,497.6000061,0.04173612595,497.6000061,0.0988772586,
497.1999817,0.06656980515,497.1999817,0.02265649103,497.1999817,0.04356721416,497.1999817,0.1022031978,
496.7999878,0.06905455887,496.7999878,0.0234594997,496.7999878,0.04538803548,496.7999878,0.1057442427,
496.3999939,0.07137367874,496.3999939,0.02433180623,496.3999939,0.04702655971,496.3999939,0.1093307808,
496,0.07400848716,496,0.02511828393,496,0.04906442389,496,0.1130007356,
495.6000061,0.07689510286,495.6000061,0.02613727748,495.6000061,0.05100585893,495.6000061,0.117069304,
495.1999817,0.07977160811,495.1999817,0.02717181295,495.1999817,0.05302368477,495.1999817,0.1211234853,
494.7999878,0.08257611841,494.7999878,0.02800611034,494.7999878,0.05520498753,494.7999878,0.1251916289,
494.3999939,0.08545073122,494.3999939,0.02871204354,494.3999939,0.05743207783,494.3999939,0.1292652637,
494,0.08824336529,494,0.02950913273,494,0.05940531194,494,0.1333406121,
493.6000061,0.09150603414,493.6000061,0.03074438497,493.6000061,0.06159667298,493.6000061,0.1378483921,
493.1999817,0.09467954934,493.1999817,0.03182614595,493.1999817,0.06410549581,493.1999817,0.1424993724,
492.7999878,0.09794039279,492.7999878,0.032942947,492.7999878,0.06669496,492.7999878,0.1473194659,
492.3999939,0.1014296114,492.3999939,0.03409482539,492.3999939,0.06921864301,492.3999939,0.1519877911,
492,0.1045690179,492,0.03510941565,492,0.07191022485,492,0.1567618996,
491.6000061,0.1080970466,491.6000061,0.03615899011,491.6000061,0.07459054887,491.6000061,0.1616391987,
491.1999817,0.1117503196,491.1999817,0.03731873631,491.1999817,0.07722496241,491.1999817,0.1668377668,
490.7999878,0.1153827235,490.7999878,0.03858656436,490.7999878,0.07989969105,490.7999878,0.1718630046,
490.3999939,0.1191415936,490.3999939,0.03995656967,490.3999939,0.08290330321,490.3999939,0.1772243977,
490,0.1229555085,490,0.04114658013,490,0.08581664413,490,0.182553038,
489.6000061,0.1265905052,489.6000061,0.0423953943,489.6000061,0.08877887577,489.6000061,0.1879101396,
489.1999817,0.1303806901,489.1999817,0.04361409321,489.1999817,0.09177523106,489.1999817,0.1934026629,
488.7999878,0.1346487254,488.7999878,0.04478777573,488.7999878,0.09497188777,488.7999878,0.1991050988,
488.3999939,0.138589412,488.3999939,0.04605745152,488.3999939,0.09810534865,488.3999939,0.2048004717,
488,0.142867893,488,0.04765092582,488,0.1013800427,488,0.2108239532,
487.6000061,0.1469321102,487.6000061,0.04887570441,487.6000061,0.1047286093,487.6000061,0.2167079598,
487.1999817,0.151102528,487.1999817,0.05028433725,487.1999817,0.1081003323,487.1999817,0.2226112634,
486.7999878,0.1554568708,486.7999878,0.05171630159,486.7999878,0.1114236563,486.7999878,0.2286959887,
486.3999939,0.1598611921,486.3999939,0.05294708908,486.3999939,0.1147860289,486.3999939,0.2348107547,
486,0.1643808484,486,0.05436560884,486,0.1182960346,486,0.2409850657,
485.6000061,0.1687245518,485.6000061,0.05592764169,485.6000061,0.121726945,485.6000061,0.2472273558,
485.1999817,0.1734733433,485.1999817,0.05741523579,485.1999817,0.125463888,485.1999817,0.2537049949,
484.7999878,0.1784160882,484.7999878,0.05894859135,484.7999878,0.1293036789,484.7999878,0.2603185475,
484.3999939,0.1829592437,484.3999939,0.06042341143,484.3999939,0.1329504102,484.3999939,0.2666410208,
484,0.1878019869,484,0.06202549115,484,0.1366229206,484,0.2732484043,
483.6000061,0.1927304715,483.6000061,0.06366281211,483.6000061,0.1403983384,483.6000061,0.2799610496,
483.1999817,0.1975892484,483.1999817,0.06527440995,483.1999817,0.1444332153,483.1999817,0.2865839005,
482.7999878,0.2025206536,482.7999878,0.06672184914,482.7999878,0.148063004,482.7999878,0.2932260334,
482.3999939,0.2075583339,482.3999939,0.06839261204,482.3999939,0.1520875096,482.3999939,0.300187856,
482,0.2126204967,482,0.06990249455,482,0.1560869068,482,0.306935221,
481.6000061,0.2175579518,481.6000061,0.07125879824,481.6000061,0.1600244939,481.6000061,0.3135375381,
481.1999817,0.2226359546,481.1999817,0.07306951284,481.1999817,0.163902238,481.1999817,0.3204147816,
480.7999878,0.2278802693,480.7999878,0.07477639616,480.7999878,0.1680456698,480.7999878,0.3273835182,
480.3999939,0.2330710739,480.3999939,0.07653282583,480.3999939,0.1719639152,480.3999939,0.3341500163,
480,0.238217324,480,0.07804431021,480,0.176011622,480,0.3409525752,
479.6000061,0.2438200265,479.6000061,0.07992551476,479.6000061,0.180469811,479.6000061,0.3480492234,
479.1999817,0.2491849661,479.1999817,0.08164070547,479.1999817,0.1845137477,479.1999817,0.3548424244,
478.7999878,0.2545310855,478.7999878,0.08336050063,478.7999878,0.188479051,478.7999878,0.3617826104,
478.3999939,0.2597960234,478.3999939,0.08503440022,478.3999939,0.1925216913,478.3999939,0.3686479628,
478,0.2650107741,478,0.08669460565,478,0.1964289993,478,0.3753944635,
477.6000061,0.2703111172,477.6000061,0.08828142285,477.6000061,0.200422883,477.6000061,0.3820284307,
477.1999817,0.2758295238,477.1999817,0.08990858495,477.1999817,0.2046201378,477.1999817,0.3888407946,
476.7999878,0.2811139524,476.7999878,0.09153297544,476.7999878,0.208683908,476.7999878,0.3955638409,
476.3999939,0.2862173915,476.3999939,0.09310148656,476.3999939,0.2127051055,476.3999939,0.4019955397,
476,0.2916766405,476,0.09491609782,476,0.2166637033,476,0.4088440239,
475.6000061,0.2970257401,475.6000061,0.09665530175,475.6000061,0.2205652148,475.6000061,0.4155216813,
475.1999817,0.3024067581,475.1999817,0.09824573249,475.1999817,0.2246811986,475.1999817,0.4220502675,
474.7999878,0.3074530661,474.7999878,0.09989140928,474.7999878,0.2284336984,474.7999878,0.4283865392,
474.3999939,0.3123855591,474.3999939,0.101478003,474.3999939,0.232146278,474.3999939,0.4346093237,
474,0.3175108135,474,0.1030230522,474,0.2358933091,474,0.4407751858,
473.6000061,0.3224444985,473.6000061,0.1045162305,473.6000061,0.2396425307,473.6000061,0.4468516707,
473.1999817,0.3275367022,473.1999817,0.1061417833,473.1999817,0.2432468235,473.1999817,0.4528515041,
472.7999878,0.332651943,472.7999878,0.1076779738,472.7999878,0.2469459623,472.7999878,0.458689332,
472.3999939,0.3370477855,472.3999939,0.1088999063,472.3999939,0.250353992,472.3999939,0.4642532766,
472,0.3415340781,472,0.1102413237,472,0.2537074983,472,0.4697802067,
471.6000061,0.346280247,471.6000061,0.1116661578,471.6000061,0.2569920123,471.6000061,0.4753282964,
471.1999817,0.3508754373,471.1999817,0.1130935922,471.1999817,0.2602721453,471.1999817,0.4808336198,
470.7999878,0.3554260433,470.7999878,0.1143570915,470.7999878,0.2636260092,470.7999878,0.4860451221,
470.3999939,0.3598229289,470.3999939,0.1156887263,470.3999939,0.2667559385,470.3999939,0.4912528396,
470,0.3641068041,470,0.116985254,470,0.269813627,470,0.4962245226,
469.6000061,0.3681975603,469.6000061,0.118291989,469.6000061,0.2729183435,469.6000061,0.5010194182,
469.1999817,0.3720812798,469.1999817,0.1194616407,469.1999817,0.275611341,469.1999817,0.5056776404,
468.7999878,0.3762096167,468.7999878,0.1206413209,468.7999878,0.2785987854,468.7999878,0.5104889274,
468.3999939,0.3801485002,468.3999939,0.1218665391,468.3999939,0.2813748717,468.3999939,0.5151641369,
468,0.3842329681,468,0.1233178526,468,0.2843770087,468,0.519959271,
467.6000061,0.3885036409,467.6000061,0.1245970353,467.6000061,0.2872674465,467.6000061,0.5245758891,
467.1999817,0.3922130167,467.1999817,0.1256647408,467.1999817,0.2899985909,467.1999817,0.528896153,
466.7999878,0.3958949745,466.7999878,0.1266578287,466.7999878,0.2925541103,466.7999878,0.5331516862,
466.3999939,0.3994794488,466.3999939,0.1276824325,466.3999939,0.2951146066,466.3999939,0.5371821523,
466,0.4031004012,466,0.128952086,466,0.2977180779,466,0.541451335,
465.6000061,0.406701088,465.6000061,0.1298967898,465.6000061,0.300306052,465.6000061,0.5456705093,
465.1999817,0.4101510346,465.1999817,0.1309369802,465.1999817,0.3027868271,465.1999817,0.5495598316,
464.7999878,0.4135207236,464.7999878,0.1318724155,464.7999878,0.3052102625,464.7999878,0.5535702705,
464.3999939,0.4167699814,464.3999939,0.1328107864,464.3999939,0.3074894845,464.3999939,0.5573289394,
464,0.4199902415,464,0.1337367743,464,0.3098097146,464,0.5609734058,
463.6000061,0.4233804047,463.6000061,0.1347144544,463.6000061,0.3121302128,463.6000061,0.5647795796,
463.1999817,0.4264774024,463.1999817,0.1356830746,463.1999817,0.3143138289,463.1999817,0.5685640574,
462.7999878,0.4292625785,462.7999878,0.1366271377,462.7999878,0.316434592,462.7999878,0.5719813108,
462.3999939,0.4317547083,462.3999939,0.1373068243,462.3999939,0.3183253109,462.3999939,0.5752276778,
462,0.4345778525,462,0.1381106377,462,0.3201700747,462,0.578445673,
461.6000061,0.4369617999,461.6000061,0.1388717294,461.6000061,0.3221686184,461.6000061,0.581250608,
461.1999817,0.4393750131,461.1999817,0.1396236718,461.1999817,0.3239051998,461.1999817,0.5842663646,
460.7999878,0.4415824413,460.7999878,0.1403073967,460.7999878,0.3253134787,460.7999878,0.5870524645,
460.3999939,0.4435674846,460.3999939,0.1408504695,460.3999939,0.3266131878,460.3999939,0.5898892879,
460,0.4453696012,460,0.1413794905,460,0.3281084299,460,0.5919623375,
459.6000061,0.446685642,459.6000061,0.1416729093,459.6000061,0.3290507793,459.6000061,0.593767345,
459.1999817,0.4480017424,459.1999817,0.1421039701,459.1999817,0.3300477564,459.1999817,0.5958755016,
458.7999878,0.4492650628,458.7999878,0.1425276548,458.7999878,0.3310295641,458.7999878,0.5974860787,
458.3999939,0.4499051869,458.3999939,0.1426554769,458.3999939,0.3313595057,458.3999939,0.598543942,
458,0.4506503642,458,0.1428957433,458,0.3320936263,458,0.5998417139,
457.6000061,0.4511030316,457.6000061,0.1431004703,457.6000061,0.3324782848,457.6000061,0.6008586287,
457.1999817,0.4513685703,457.1999817,0.1429916471,457.1999817,0.3325881362,457.1999817,0.6015446782,
456.7999878,0.4514469802,456.7999878,0.1430844516,456.7999878,0.3328892887,456.7999878,0.6020017266,
456.3999939,0.4513019621,456.3999939,0.1432261914,456.3999939,0.3327763677,456.3999939,0.602314055,
456,0.4506429732,456,0.142894581,456,0.3323402703,456,0.6020473242,
455.6000061,0.4503353536,455.6000061,0.1429863572,455.6000061,0.3323325813,455.6000061,0.6021154523,
455.1999817,0.449745506,455.1999817,0.1427757889,455.1999817,0.331843853,455.1999817,0.6018478274,
454.7999878,0.4487836063,454.7999878,0.1424825788,454.7999878,0.3312283754,454.7999878,0.6012706757,
454.3999939,0.4477230012,454.3999939,0.1423113346,454.3999939,0.330558449,454.3999939,0.600635469,
454,0.4468318224,454,0.1420606375,454,0.3298362494,454,0.5999986529,
453.6000061,0.4458007216,453.6000061,0.1417187303,453.6000061,0.3290608525,453.6000061,0.5989913344,
453.1999817,0.4447192252,453.1999817,0.1413474828,453.1999817,0.3281627893,453.1999817,0.5981706381,
452.7999878,0.4435684979,452.7999878,0.1411528885,452.7999878,0.3274092376,452.7999878,0.5974633694,
452.3999939,0.442286551,452.3999939,0.1407943666,452.3999939,0.3264122903,452.3999939,0.5966060758,
452,0.441086024,452,0.1404280216,452,0.3256844282,452,0.5957961679,
451.6000061,0.4401516616,451.6000061,0.1403830945,451.6000061,0.3248925805,451.6000061,0.59518677,
451.1999817,0.439561218,451.1999817,0.1403142214,451.1999817,0.324375391,451.1999817,0.5949172378,
450.7999878,0.4387428463,450.7999878,0.1400490105,450.7999878,0.3238092661,450.7999878,0.5946635604,
450.3999939,0.4381715059,450.3999939,0.1401120871,450.3999939,0.3234139979,450.3999939,0.5946282744,
450,0.4378418326,450,0.1397096515,450,0.3229322433,450,0.5947014689,
449.6000061,0.438056618,449.6000061,0.1399195641,449.6000061,0.3229292929,449.6000061,0.5952938199,
449.1999817,0.4380504489,449.1999817,0.1400999427,449.1999817,0.3228741288,449.1999817,0.5961987376,
448.7999878,0.4388857782,448.7999878,0.1403678358,448.7999878,0.3232169151,448.7999878,0.597495079,
448.3999939,0.4399495721,448.3999939,0.1407199204,448.3999939,0.3238989115,448.3999939,0.5992882252,
448,0.4412807226,448,0.1411399543,448,0.3246848285,448,0.6015952826,
447.6000061,0.442997843,447.6000061,0.1417907625,447.6000061,0.3256791532,447.6000061,0.604357183,
447.1999817,0.445242852,447.1999817,0.1424451023,447.1999817,0.3268839419,447.1999817,0.6077025533,
446.7999878,0.4480309784,446.7999878,0.1434555352,446.7999878,0.3286418915,446.7999878,0.6117020845,
446.3999939,0.4511998892,446.3999939,0.1445371956,446.3999939,0.3305523694,446.3999939,0.6160337329,
446,0.4549870193,446,0.1457589716,446,0.3331028223,446,0.6211987138,
445.6000061,0.4592685699,445.6000061,0.1469418705,445.6000061,0.3358318806,445.6000061,0.6267814636,
445.1999817,0.4639875889,445.1999817,0.1483638138,445.1999817,0.3387313783,445.1999817,0.6331821084,
444.7999878,0.4692780674,444.7999878,0.1500883996,444.7999878,0.3422439694,444.7999878,0.6401823163,
444.3999939,0.4751412272,444.3999939,0.1519615054,444.3999939,0.3458777964,444.3999939,0.6480595469,
444,0.4816032946,444,0.1541188508,444,0.3501684964,444,0.6564763784,
443.6000061,0.4886010289,443.6000061,0.1562848091,443.6000061,0.3546509743,443.6000061,0.6653701067,
443.1999817,0.4958647192,443.1999817,0.1583399624,443.1999817,0.3595245779,443.1999817,0.6752545238,
442.7999878,0.5042008758,442.7999878,0.1609347612,442.7999878,0.364895314,442.7999878,0.6855371594,
442.3999939,0.5124762058,442.3999939,0.1635989249,442.3999939,0.3702110946,442.3999939,0.6966555119,
442,0.5213492513,442,0.1662933826,442,0.3758630753,442,0.7079371214,
441.6000061,0.5307630897,441.6000061,0.1694325656,441.6000061,0.3821805716,441.6000061,0.7200692296,
441.1999817,0.5404953957,441.1999817,0.1722697914,441.1999817,0.3885417283,441.1999817,0.732290566,
440.7999878,0.5503040552,440.7999878,0.1752969176,440.7999878,0.3950421214,440.7999878,0.7449403405,
440.3999939,0.5604270697,440.3999939,0.1783927083,440.3999939,0.4015402198,440.3999939,0.7579516172,
440,0.5707601309,440,0.1816585809,440,0.4083736837,440,0.7712444067,
439.6000061,0.581148684,439.6000061,0.1848005503,439.6000061,0.4153277576,439.6000061,0.7845419645,
439.1999817,0.5914621949,439.1999817,0.1879424155,439.1999817,0.4219711721,439.1999817,0.7973706126,
438.7999878,0.6019226909,438.7999878,0.1913519204,438.7999878,0.4289109409,438.7999878,0.8109009862,
438.3999939,0.6118656397,438.3999939,0.1944290251,438.3999939,0.4354842603,438.3999939,0.8235260248,
438,0.6217820048,438,0.1974321902,438,0.4420607984,438,0.8359590173,
437.6000061,0.6311692595,437.6000061,0.2002878785,437.6000061,0.4480801225,437.6000061,0.8480747938,
437.1999817,0.6401371956,437.1999817,0.2029274255,437.1999817,0.4539201558,437.1999817,0.8593099117,
436.7999878,0.6486498117,436.7999878,0.2055077404,436.7999878,0.4593993127,436.7999878,0.8698789477,
436.3999939,0.6565382481,436.3999939,0.2079932988,436.3999939,0.4645450413,436.3999939,0.88003546,
436,0.6638034582,436,0.209939912,436,0.4691642225,436,0.8892566562,
435.6000061,0.6700924039,435.6000061,0.2118873894,435.6000061,0.4732863009,435.6000061,0.897064805,
435.1999817,0.6759349704,435.1999817,0.2135360539,435.1999817,0.4768802226,435.1999817,0.9043156505,
434.7999878,0.6808094978,434.7999878,0.214901194,434.7999878,0.4801598787,434.7999878,0.9105118513,
434.3999939,0.6851106286,434.3999939,0.2162346989,434.3999939,0.4827564359,434.3999939,0.9156401753,
434,0.6883027554,434,0.2171917558,434,0.4846332371,434,0.919333756,
433.6000061,0.6908287406,433.6000061,0.2178159356,433.6000061,0.486076057,433.6000061,0.9221772552,
433.1999817,0.6922137141,433.1999817,0.2182455957,433.1999817,0.4868758321,433.1999817,0.9237624407,
432.7999878,0.6926926374,432.7999878,0.2182622403,432.7999878,0.4868800342,432.7999878,0.9241461158,
432.3999939,0.6920264959,432.3999939,0.2179791182,432.3999939,0.4864051342,432.3999939,0.923158884,
432,0.6908464432,432,0.2175676078,432,0.4854842126,432,0.9219540954,
431.6000061,0.6890668273,431.6000061,0.2169866264,431.6000061,0.4838986695,431.6000061,0.9190810323,
431.1999817,0.6864659786,431.1999817,0.2160637379,431.1999817,0.4819699824,431.1999817,0.9155663252,
430.7999878,0.6830909848,430.7999878,0.2149248868,430.7999878,0.4795973003,430.7999878,0.9110651016,
430.3999939,0.6789938807,430.3999939,0.2135117501,430.3999939,0.4765571952,430.3999939,0.9059062004,
430,0.6743111014,430,0.2120843977,430,0.4731278419,430,0.8996553421,
429.6000061,0.6693238616,429.6000061,0.2106411457,429.6000061,0.4696788788,429.6000061,0.893173337,
429.1999817,0.6638433933,429.1999817,0.2086663246,429.1999817,0.4658448994,429.1999817,0.8857107759,
428.7999878,0.6580677032,428.7999878,0.2069094032,428.7999878,0.4617618918,428.7999878,0.8783230782,
428.3999939,0.6517602205,428.3999939,0.2048936039,428.3999939,0.4572202861,428.3999939,0.8701630831,
428,0.6451066136,428,0.2029206157,428,0.4528690577,428,0.8616287708,
427.6000061,0.6384459138,427.6000061,0.2007459104,427.6000061,0.4482041895,427.6000061,0.8527572751,
427.1999817,0.631367445,427.1999817,0.1986117363,427.1999817,0.4434181154,427.1999817,0.8442843556,
426.7999878,0.6242157817,426.7999878,0.1963188499,426.7999878,0.4384378791,426.7999878,0.8350669742,
426.3999939,0.6175507903,426.3999939,0.1941827089,426.3999939,0.4334520996,426.3999939,0.8260031343,
426,0.6104397178,426,0.1921964586,426,0.4288613498,426,0.8174171448,
425.6000061,0.6034649014,425.6000061,0.1899068505,425.6000061,0.4239890277,425.6000061,0.8082301021,
425.1999817,0.5967106223,425.1999817,0.1877952367,425.1999817,0.4191798568,425.1999817,0.799377501,
424.7999878,0.5900401473,424.7999878,0.185715124,424.7999878,0.4143665135,424.7999878,0.7906711698,
424.3999939,0.5831776261,424.3999939,0.183370322,424.3999939,0.4097022712,424.3999939,0.782147944,
424,0.5769302845,424,0.1816354245,424,0.4054653049,424,0.7740983367,
423.6000061,0.5707737803,423.6000061,0.1798247248,423.6000061,0.4011748731,423.6000061,0.766510129,
423.1999817,0.5651137829,423.1999817,0.1780012399,423.1999817,0.3971293271,423.1999817,0.7591365576,
422.7999878,0.5594525933,422.7999878,0.1763355434,422.7999878,0.3934521973,422.7999878,0.7520893812,
422.3999939,0.5544994473,422.3999939,0.174757272,422.3999939,0.3897671402,422.3999939,0.7454780936,
422,0.5494949818,422,0.1731226891,422,0.3862903416,422,0.7393087745,
421.6000061,0.5450049639,421.6000061,0.1719038785,421.6000061,0.3831129968,421.6000061,0.7335033417,
421.1999817,0.5405319333,421.1999817,0.1703089774,421.1999817,0.3799589574,421.1999817,0.7277463675,
420.7999878,0.5368544459,420.7999878,0.1694243848,420.7999878,0.3774423003,420.7999878,0.722928822,
420.3999939,0.5334085822,420.3999939,0.1681324989,420.3999939,0.3748208284,420.3999939,0.7185640335,
420,0.5301323533,420,0.1671612412,420,0.3723882437,420,0.71446383,
419.6000061,0.527207315,419.6000061,0.1663357466,419.6000061,0.3703061938,419.6000061,0.7108787894,
419.1999817,0.5250303745,419.1999817,0.1656954139,419.1999817,0.3688002527,419.1999817,0.7074834704,
418.7999878,0.5225178599,418.7999878,0.1647710502,418.7999878,0.3667350411,418.7999878,0.704328239,
418.3999939,0.5202396512,418.3999939,0.1638871431,418.3999939,0.3650819063,418.3999939,0.701195538,
418,0.5185943246,418,0.1634633839,418,0.363738507,418,0.6989552379,
