Baseline 100%T,,Koen,,Mads,,Eva,,Jasmijn,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
643.2000122,0.347504884,643.2000122,0.3129145205,643.2000122,0.726218164,643.2000122,0.2885526717,643.2000122,0.1303285807,
642.7999878,0.3473981023,642.7999878,0.305190146,642.7999878,0.7103216052,642.7999878,0.2823398113,642.7999878,0.1286963373,
642.4000244,0.3473137617,642.4000244,0.2977352738,642.4000244,0.6948052645,642.4000244,0.2764509916,642.4000244,0.1270531714,
642,0.3471899927,642,0.2907853723,642,0.6803315878,642,0.2708147764,642,0.1256533563,
641.5999756,0.3470084369,641.5999756,0.2842351496,641.5999756,0.6665333509,641.5999756,0.265322566,641.5999756,0.1243462861,
641.2000122,0.347066164,641.2000122,0.2778401375,641.2000122,0.6531014442,641.2000122,0.2600470185,641.2000122,0.122658968,
640.7999878,0.3469699323,640.7999878,0.2719872594,640.7999878,0.6404876113,640.7999878,0.254989326,640.7999878,0.121233739,
640.4000244,0.3469521999,640.4000244,0.2664161921,640.4000244,0.6289016008,640.4000244,0.2506432533,640.4000244,0.1198118031,
640,0.3469178081,640,0.2613458335,640,0.6179805994,640,0.246261999,640,0.1182640493,
639.5999756,0.3469291031,639.5999756,0.2564551234,639.5999756,0.6073253155,639.5999756,0.2422143817,639.5999756,0.116914466,
639.2000122,0.3468671441,639.2000122,0.2519859076,639.2000122,0.5976403952,639.2000122,0.2384257466,639.2000122,0.1157881096,
638.7999878,0.3468177021,638.7999878,0.2478112876,638.7999878,0.58859092,638.7999878,0.2349349707,638.7999878,0.1144728065,
638.4000244,0.346732229,638.4000244,0.2441031635,638.4000244,0.5799701214,638.4000244,0.2317579836,638.4000244,0.1133480147,
638,0.346773088,638,0.2405201644,638,0.572253406,638,0.2288802415,638,0.1121815518,
637.5999756,0.3467691839,637.5999756,0.2373872548,637.5999756,0.5653088093,637.5999756,0.2261202335,637.5999756,0.1110873073,
637.2000122,0.3467575014,637.2000122,0.2347123027,637.2000122,0.5589944124,637.2000122,0.2235958278,637.2000122,0.1098860875,
636.7999878,0.3466849029,636.7999878,0.2322551012,636.7999878,0.55315727,636.7999878,0.2214660496,636.7999878,0.1089918613,
636.4000244,0.3467364311,636.4000244,0.2300504744,636.4000244,0.5481055379,636.4000244,0.2194443792,636.4000244,0.1081384793,
636,0.346665591,636,0.2282115072,636,0.5436763167,636,0.2176926732,636,0.1072402224,
635.5999756,0.3466513157,635.5999756,0.2268191725,635.5999756,0.5398975015,635.5999756,0.2162832171,635.5999756,0.1065298617,
635.2000122,0.3467263579,635.2000122,0.2254302055,635.2000122,0.5366090536,635.2000122,0.2149821669,635.2000122,0.1057815626,
634.7999878,0.3466396034,634.7999878,0.2246155888,634.7999878,0.5340940952,634.7999878,0.2140851915,634.7999878,0.1052346081,
634.4000244,0.3466452658,634.4000244,0.2239560783,634.4000244,0.5321592093,634.4000244,0.2133595943,634.4000244,0.1045957282,
634,0.3468007743,634,0.2234336883,634,0.5305174589,634,0.2127093822,634,0.1040368155,
633.5999756,0.3469378054,633.5999756,0.2232355773,633.5999756,0.5295481682,633.5999756,0.2124333531,633.5999756,0.1034458652,
633.2000122,0.3467400372,633.2000122,0.223491326,633.2000122,0.5291616321,633.2000122,0.2123549581,633.2000122,0.103246592,
632.7999878,0.3467602134,632.7999878,0.2238062322,632.7999878,0.5293790698,632.7999878,0.2124803364,632.7999878,0.1028349921,
632.4000244,0.3468356133,632.4000244,0.2244122177,632.4000244,0.5301277041,632.4000244,0.2127958983,632.4000244,0.1026631445,
632,0.3468371928,632,0.2253403813,632,0.5311350822,632,0.2131621838,632,0.102500312,
631.5999756,0.3469547927,631.5999756,0.2261130065,631.5999756,0.5324880481,631.5999756,0.2136385292,631.5999756,0.1021479741,
631.2000122,0.347052902,631.2000122,0.2273831517,631.2000122,0.5344276428,631.2000122,0.2144534886,631.2000122,0.1020078957,
630.7999878,0.3470655084,630.7999878,0.2289282084,630.7999878,0.536765337,630.7999878,0.2154308558,630.7999878,0.1020926312,
630.4000244,0.3470237255,630.4000244,0.2303986996,630.4000244,0.5394407511,630.4000244,0.2165449411,630.4000244,0.1020250469,
630,0.3471547961,630,0.2320182621,630,0.5423813462,630,0.2175958455,630,0.1018495932,
629.5999756,0.3474075198,629.5999756,0.2335341871,629.5999756,0.5453866124,629.5999756,0.2187741995,629.5999756,0.1017039791,
629.2000122,0.3473272026,629.2000122,0.2357362211,629.2000122,0.5489671826,629.2000122,0.2203093022,629.2000122,0.101928249,
628.7999878,0.3474562466,628.7999878,0.2376799732,628.7999878,0.5525602698,628.7999878,0.2216558754,628.7999878,0.101910539,
628.4000244,0.3475102484,628.4000244,0.2398046851,628.4000244,0.556528151,628.4000244,0.2232842296,628.4000244,0.1020800248,
628,0.3476395905,628,0.2419094294,628,0.5604469776,628,0.2249012887,628,0.1022143364,
627.5999756,0.3476361036,627.5999756,0.2442681342,627.5999756,0.5649300814,627.5999756,0.2265249193,627.5999756,0.1023974046,
627.2000122,0.3478045166,627.2000122,0.2463151664,627.2000122,0.5692808628,627.2000122,0.2283204943,627.2000122,0.1025310606,
626.7999878,0.3478592932,626.7999878,0.2487339675,626.7999878,0.5734482408,626.7999878,0.2299521416,626.7999878,0.1027168259,
626.4000244,0.3478701115,626.4000244,0.251178503,626.4000244,0.5778877139,626.4000244,0.2316498607,626.4000244,0.103021577,
626,0.3480062187,626,0.2533674836,626,0.5822100043,626,0.2334035188,626,0.1031693071,
625.5999756,0.3481688797,625.5999756,0.2555245459,625.5999756,0.5865485668,625.5999756,0.2351487577,625.5999756,0.1033747271,
625.2000122,0.3481878042,625.2000122,0.2577426434,625.2000122,0.5910483003,625.2000122,0.2369035333,625.2000122,0.1037597433,
624.7999878,0.3482205868,624.7999878,0.2601503432,624.7999878,0.5954730511,624.7999878,0.2385173738,624.7999878,0.1039363667,
624.4000244,0.3484179378,624.4000244,0.2621410489,624.4000244,0.599449873,624.4000244,0.2401248962,624.4000244,0.1040747762,
624,0.3485641778,624,0.2640687823,624,0.603402257,624,0.2416620851,624,0.1043551043,
623.5999756,0.3485843241,623.5999756,0.2660924792,623.5999756,0.6072341204,623.5999756,0.2431209832,623.5999756,0.1046682894,
623.2000122,0.3487422168,623.2000122,0.2678692937,623.2000122,0.6108097434,623.2000122,0.2446358651,623.2000122,0.1047318354,
622.7999878,0.3488497436,622.7999878,0.2695516944,622.7999878,0.614297092,622.7999878,0.2458412796,622.7999878,0.1050507352,
622.4000244,0.3489593267,622.4000244,0.2712257504,622.4000244,0.6174755692,622.4000244,0.247149229,622.4000244,0.1051912084,
622,0.3489881456,622,0.2728005946,622,0.6206505299,622,0.2485250384,622,0.1054541692,
621.5999756,0.3490674794,621.5999756,0.2741633952,621.5999756,0.6235533357,621.5999756,0.2497745454,621.5999756,0.1057605892,
621.2000122,0.3492240012,621.2000122,0.2752843201,621.2000122,0.6260048747,621.2000122,0.2504933178,621.2000122,0.1059702113,
620.7999878,0.3493744135,620.7999878,0.2764125466,620.7999878,0.6282176375,620.7999878,0.2513954937,620.7999878,0.1060344055,
620.4000244,0.3494996428,620.4000244,0.2773082256,620.4000244,0.6302383542,620.4000244,0.2521876991,620.4000244,0.1060956791,
620,0.3497286439,620,0.278149873,620,0.631935358,620,0.252971977,620,0.1062620804,
619.5999756,0.3497624695,619.5999756,0.2789665163,619.5999756,0.6334741712,619.5999756,0.2534176111,619.5999756,0.1063316762,
619.2000122,0.3499105871,619.2000122,0.2795528173,619.2000122,0.6347951293,619.2000122,0.2539435327,619.2000122,0.1063408703,
618.7999878,0.3500518799,618.7999878,0.27987656,618.7999878,0.6358153224,618.7999878,0.2543364763,618.7999878,0.10647773,
618.4000244,0.3500270545,618.4000244,0.2802397907,618.4000244,0.6366302371,618.4000244,0.2545538843,618.4000244,0.1066064909,
618,0.3501863182,618,0.2802528739,618,0.6371881366,618,0.2546876967,618,0.106533803,
617.5999756,0.3502827883,617.5999756,0.2804452777,617.5999756,0.6373519897,617.5999756,0.2548936605,617.5999756,0.1066228002,
617.2000122,0.3504024446,617.2000122,0.2802457511,617.2000122,0.6373144388,617.2000122,0.2548690736,617.2000122,0.1065746918,
616.7999878,0.3504777551,616.7999878,0.2800512612,616.7999878,0.6370491982,616.7999878,0.2547955811,616.7999878,0.1065725386,
616.4000244,0.3505387306,616.4000244,0.2798405588,616.4000244,0.6366382837,616.4000244,0.254571557,616.4000244,0.1066013947,
616,0.3506822586,616,0.2792991698,616,0.6359488964,616,0.2541667521,616,0.1065689996,
