ab-Eva;ab-Jasmijn;ab-Mads;ab-Koen;ab-Nicco;ab-model;flLT-AF;flLT-CE;flLT-HA;flLT-HP;flLT-FA;flLT-AT;flRT-FA;flRT-AT;flRT-AF;flRT-CE;flRT-HA;flRT-HP
0,001527548;-0,011748437;0,000204081;-0,020717949;0,001489415;0,001678788;7948033;36781644;11469482;45341716;36737088;0,757767302;0,299922842;0,190010068;1403498,25;915102,1875;465407,6563;516177,375
0,002491019;-0,011486531;-0,000304726;-0,020860231;0,00128582;0,002407767;8018418,5;37689200;11250377;44848056;39749260;0,736567566;0,293815201;0,190174386;1326910,125;749217,6875;502517,2188;526781,75
0,00244559;-0,010769918;0,000548844;-0,019749213;0,000832877;0,001347252;7464820;37699076;11060127;45330868;41441052;0,724271554;0,295907524;0,188054793;1343351,75;852170,125;611879,125;552738,625
0,001328998;-0,012109736;-0,000542903;-0,021359896;0,001368311;0,002588452;7543948,5;37366600;10992805;43585060;43573828;0,703605535;0,285908279;0,183629688;1333040,125;857708,3125;533036,0625;481116,8125
0,00268536;-0,011237079;-0,000230479;-0,020073222;0,001237039;0,00240709;7274630;37006080;10497761;42979728;44730408;0,670627783;0,287794038;0,181829615;1273940,75;780854,8125;592916,75;523797,125
0,003123084;-0,010641366;0,001273617;-0,019481594;0,001248487;0,002102986;7111435,5;36360612;10122129;42010496;47155924;0,616288338;0,274409583;0,174133149;1262242,625;772037,8125;502857,125;530047,6875
0,002395065;-0,010921756;0,000821699;-0,019803973;0,001651321;0,001588755;6927524;35755820;9741666;41158240;46925612;0,612456141;0,272767555;0,172907671;1162767,75;822333,75;535741,3125;541902,75
0,002858187;-0,009463237;0,000893467;-0,019583059;0,001063532;0,001830626;7007390;35977800;9343303;39506612;48223448;0,590212211;0,263009902;0,168171159;1279352,875;798188,375;501127,4688;511877,8125
0,003168036;-0,010165471;0,000986209;-0,01964655;0,001071239;0,000930094;6554880;33963836;9089571;38229588;48027216;0,571485612;0,257321667;0,161508263;1155810,625;715818,875;464695,6563;460357,3438
0,003797354;-0,0097454;0,001575738;-0,019227333;0,001608371;0,001340708;6099351;33728504;8837043;36093804;48840632;0,535266064;0,248609987;0,156380028;1036870,563;769446,5625;441896,25;490674
0,003224884;-0,010488773;0,000845611;-0,02013501;0,001756987;0,001951781;5896156,5;33370704;8087118;35516404;49243912;0,501340555;0,242722559;0,153038973;1095412,25;702974,5625;429623,7188;440014,9063
0,004302287;-0,009425852;0,002002619;-0,019038782;0,001936361;0,001960986;5715722;32391998;7878810;34217516;48552640;0,482898272;0,233573687;0,146744056;1002129,125;717985,6875;459109,8125;468610,0625
0,002941629;-0,010020197;0,00114297;-0,019774491;0,001697368;0,002672181;5243743,5;30614254;7758568,5;31481976;47260600;0,467390963;0,226491686;0,144177126;962644,0625;542088,0625;402852,0938;422826,1875
0,00376299;-0,010054901;0,001317521;-0,019252146;0,000994693;0,001488844;5133511;29367172;7207029,5;30657272;46859908;0,436420672;0,21720369;0,143133401;1028683,813;577676,875;418118,1563;357746,625
0,00451596;-0,0098025;0,001783239;-0,019408377;0,001881787;0,002530958;4919819;28123854;6824358;29790554;45666912;0,427278405;0,212333365;0,134839611;989799,8125;619736,1875;454734,1875;366161,0938
0,004383811;-0,010095673;0,002018716;-0,019247342;0,002023996;0,002210453;4753687;28003320;6399748,5;27914808;44418520;0,405220357;0,197894487;0,131870597;982720,625;657100,375;351960;325812,25
0,003898242;-0,009894106;0,001673356;-0,01918409;0,002173379;0,002167681;4480650;26413722;6260907,5;26819980;44000740;0,395420618;0,198033867;0,122303691;852469,25;578456,5;390072,9375;360988,9375
0,005142783;-0,009072351;0,002615014;-0,018315323;0,002097549;0,002291481;4249009;24735396;5890890;25153754;42054832;0,373946635;0,188650448;0,120028999;770844;645794;403851,6563;266878,875
0,005900249;-0,009300804;0,002485681;-0,018367039;0,001459259;0,00222864;3940427,5;23834862;5596839,5;23808268;39269972;0,358687281;0,181093044;0,118352441;744284,625;559337,4375;334167,4063;394798,8125
0,005088852;-0,009231525;0,002241936;-0,018640008;0,001439702;0,001848017;3699157,25;22320180;5301318;22674950;38972524;0,337093488;0,172096345;0,111719394;739316,5;434463,875;332882,3125;293465,2813
0,005628041;-0,009197972;0,003073366;-0,017924877;0,003034811;0,002230852;3606621;20880068;4900985;21659860;37249160;0,330529945;0,16848456;0,10984002;695299,125;468448,4063;343774,375;350846,875
0,005581628;-0,009489425;0,002586863;-0,018662177;0,002737378;0,002712528;3353962,25;20787992;4811303;20546970;34360084;0,323029294;0,162555775;0,101933241;706946,8125;406366,875;279171,8125;327762,4688
0,006108041;-0,008988786;0,002363154;-0,018681021;0,002450354;0,00248136;3219487,75;19431656;4512134;20001326;32691390;0,305905951;0,153716107;0,104341615;601163,5;438897,4688;291545,5;248313,0156
0,005435681;-0,008814761;0,00280949;-0,018413389;0,002088654;0,002176241;2953642,5;18545414;4204435,5;18707444;31140500;0,287376932;0,147197904;0,096761305;587291,5;477194,1875;289206,3125;246823,1719
0,006224225;-0,008211599;0,003549166;-0,018531028;0,003403275;0,002993652;2760468,25;17612764;3904906,75;17976758;29029632;0,284908344;0,137691029;0,090379619;628897,3125;374191,0625;209880,9531;322587,875
0,006939443;-0,007591369;0,003381464;-0,017763888;0,002934853;0,002664003;2685557,5;16621965;3821203,5;16236494;26583586;0,269582945;0,134416799;0,087405784;469831,3438;337237,9375;226244,6094;248013,1563
0,00701899;-0,007610141;0,003259023;-0,017954037;0,002696873;0,002296139;2499648,25;15960974;3702396,5;15156840;25607272;0,261246566;0,128158609;0,081937519;496095,9375;288248,5;211667,7969;217842,4688
0,007448993;-0,007098723;0,003618489;-0,017856214;0,002917862;0,002811287;2384203,25;15274722;3414709,5;14335710;24771824;0,247736596;0,123228069;0,080759912;436863,4688;329382,875;205348,3438;207229,8594
0,006868405;-0,007950092;0,004139625;-0,018483352;0,003110465;0,002898421;2302389,25;13882495;3124174;14032409;23751576;0,243019532;0,114499807;0,075055439;452509,625;269244,0938;251226,125;207835,8438
0,008250648;-0,006927097;0,004705296;-0,016868867;0,002651136;0,002852064;2218936,25;13035824;3191372;13545305;22403864;0,242890046;0,111520141;0,071178983;392233,6563;279038,5625;184912,4531;183720,8438
0,008818558;-0,00650888;0,005164786;-0,017196624;0,00209383;0,002389572;2067464,5;12983038;2971360;13034290;20964948;0,226332838;0,109268093;0,069159201;388880,3438;352833,3125;225221,9844;160588,75
0,008335212;-0,006109965;0,004619761;-0,017424721;0,002686272;0,001931395;1886414,25;12215959;2803878;12314787;19994578;0,216802245;0,098975985;0,063764058;405431,125;265853,625;225006,7656;157645,9375
0,009078976;-0,00517973;0,005538681;-0,016845658;0,002739957;0,003347472;1826438,5;11833037;2721067,5;11655090;18952388;0,210875535;0,09938789;0,060670142;321466,6875;272808,2188;154533,4531;166844,4219
0,009045407;-0,006041605;0,005742287;-0,016755607;0,003058924;0,003142352;1701681,625;10817531;2670798,75;10628647;17740142;0,209738257;0,093495682;0,063002136;364116,375;261634,6875;222942,7813;230667,3125
0,009349732;-0,005069675;0,00592195;-0,016797995;0,003261005;0,003124205;1684654,25;10931493;2544747;10886526;16711137;0,203346305;0,090247356;0,057549515;294326,0313;210997,3438;148073,2344;175740,9219
0,009222027;-0,005130053;0,006146214;-0,017002856;0,003300937;0,003143395;1491604,125;10022777;2440980,75;10408438;15665874;0,199520496;0,086341606;0,05481781;276676,6563;216204,5938;186746,7813;93989,40625
0,010203295;-0,004802377;0,006176382;-0,016210316;0,00375957;0,003233621;1568472,875;9925704;2247235;10048851;15045001;0,193181522;0,082304806;0,055072417;263841,5313;211469,1094;189571,4375;150085,3906
0,010716452;-0,004954678;0,00701657;-0,016578339;0,003482516;0,003846555;1447955,375;9500636;2234828,75;9573389;14344124;0,187589542;0,076002556;0,051478592;276064,6875;210671,0313;134353,2656;113467,125
0,010476637;-0,004723979;0,006545394;-0,016588604;0,004297477;0,003235681;1498382,375;9016720;2205848,75;9470586;13784811;0,184147366;0,075243493;0,049729271;260022,9531;213246,6563;116359,7031;145169,4219
0,011515928;-0,00435807;0,007435168;-0,016810099;0,003128403;0,002703932;1470823,5;8877500;2085423,75;8981486;12921430;0,178987644;0,071267604;0,048143538;322514,7813;192564,9375;170992,5469;144697,4531
0,011883812;-0,003521449;0,007441356;-0,01557509;0,004173444;0,003570724;1339857,5;8512633;2029505,25;8669225;12538602;0,17248494;0,071591865;0,047963023;260525,4375;138261,1719;150706,8125;139903,3281
0,013078247;-0,002338238;0,008676458;-0,014875554;0,004252225;0,003868571;1326598,625;8207863;2061031,75;8300587,5;11403096;0,161163133;0,068622593;0,047141032;225118,2969;150785,9375;113914;124257,2578
0,013219553;-0,002962976;0,009110247;-0,014890112;0,00453257;0,003314579;1274060,5;7625938,5;1905290,875;8193086,5;11387791;0,168007969;0,06350763;0,044864403;239299,9063;184438,7969;133165,1563;163316,5469
0,013935114;-0,001819178;0,009042817;-0,014965296;0,004231757;0,003584113;1194971,25;7305184;1887193,75;7097206,5;10450817;0,164179255;0,064284405;0,044839318;268073,4375;165399,7031;90433,4375;106582,0703
0,013236766;-0,002676988;0,009264706;-0,015480529;0,004596791;0,003542694;1159778,25;7183558;1723787;7357909,5;9925206;0,160264949;0,061029151;0,041748101;195909,6875;137324,4531;134976,5156;101648,3203
0,013913864;-0,001455611;0,009722298;-0,014629292;0,004953492;0,003843368;1061321,625;6713614;1803471,75;6986735,5;9217516;0,15682836;0,059554032;0,040828401;258444,8281;156953,875;73926,1875;111489,2813
0,014293578;-0,001486466;0,009369517;-0,014513195;0,004716496;0,004106959;1112367,25;6513817,5;1791436,125;7205046;9133553;0,153707716;0,059734384;0,039602161;219301,5;198295,8906;96367,35938;94380,21875
0,015738266;-0,000567309;0,010383038;-0,014281558;0,00409865;0,003781373;1022329,063;6884336,5;1616733,875;6969003,5;8751739;0,150010552;0,057137863;0,036853624;223743,75;148527,2188;94170,07813;89468,17188
0,015760463;-0,001052696;0,010414907;-0,013724421;0,004142396;0,003837362;1085392,25;6350208;1722929,125;6470671,5;8376946;0,149217284;0,05409649;0,039981676;167170,1406;203398,7969;79536,41406;151909,0781
0,016364466;-0,0002965;0,011517841;-0,013309789;0,004920214;0,004231731;1012547,813;6370347;1704058,25;6290145,5;8133599;0,14548042;0,05341368;0,036851225;203931,5938;183719,1563;105327,4375;154188,7188
0,016414251;0,000234668;0,011638485;-0,013356682;0,005183334;0,004927074;1038214;6015664,5;1693652;6576794;7679629;0,145617662;0,052524502;0,036376746;184052,1875;178834,1875;71790,625;41692,71094
0,017572923;0,001418691;0,012901999;-0,013172997;0,006058322;0,004786398;1002356;6011618;1554941,375;6234457,5;7200405,5;0,138974915;0,051845331;0,036413033;167175,9375;120243,3672;156295,3906;109656,6172
0,018531876;0,001829742;0,013258863;-0,013023702;0,005065045;0,004146629;1020705,75;5738720;1486020,875;5848368;7106896;0,137063654;0,049064374;0,034474274;218115,5625;153907,4688;163688,6094;149768,0938
0,018825514;0,002474148;0,013463666;-0,012701579;0,004969358;0,004019296;900849;5587565,5;1507398,75;6266031;6982531,5;0,134002665;0,046697862;0,03585464;207512,875;164534,0938;113703,1484;33467,51563
0,019593436;0,00259465;0,014036861;-0,011616848;0,005936095;0,004559225;994388,375;5264519,5;1553570;5808965,5;6960501,5;0,131303737;0,04890777;0,035482231;228795,6563;180047,2031;97820,42188;116498,625
0,021125618;0,00408561;0,014568677;-0,011387998;0,005569646;0,004017101;950413,25;5480724;1455288,25;6129725;6471455;0,130706854;0,04581491;0,035817512;194605,7813;165511,1563;125827,1641;74097,29688
0,021188727;0,004744524;0,015800031;-0,010509946;0,006063546;0,005863515;873112,5;5012963;1474702,375;5680116;6255650;0,126984542;0,046057867;0,032221279;190484,1563;85456,1875;80050,28906;129251,125
0,021875136;0,004393486;0,016332023;-0,010794158;0,006608862;0,005640052;838887,75;5007039;1441539,25;5750201,5;5999178;0,128772378;0,043625783;0,034860467;178410,5313;141677,2344;67182,17188;55303,33203
0,022857398;0,004906522;0,016621917;-0,00991536;0,007336667;0,006218658;910487,25;4904459,5;1444804,25;5464847;5904296;0,122170961;0,045550672;0,032163489;210951,5469;108417,0391;116763,5;86714,00781
0,02241738;0,00597874;0,017396403;-0,010594987;0,00673935;0,006375822;871386,875;5044518,5;1476748;5224993;5720317,5;0,127134956;0,045765971;0,03009614;139969,4063;204246,2969;44104,44922;154554,0781
0,02442071;0,007345329;0,01883203;-0,009322543;0,006995498;0,005432222;889632,25;4623850,5;1349421;5647704,5;5870559,5;0,117821741;0,042590166;0,031921139;109912;82570,3125;76398,71094;57231,0625
0,024985228;0,007705665;0,019183386;-0,009776179;0,007815423;0,006754126;801988,9375;4815731;1430927,625;5459575;5674292,5;0,111923386;0,040720779;0,028598004;;;;
0,02540192;0,007994181;0,019583687;-0,008205604;0,007484228;0,00665967;868209,9375;4866775;1415518,375;5063095;5348483,5;0,113963108;0,041213278;0,030593488;;;;
0,026400838;0,008320884;0,019637335;-0,00844741;0,00763321;0,006628969;788283,125;4746162,5;1406306;5403876;5348708,5;0,112168331;0,042434319;0,031059329;;;;
0,027457206;0,009494434;0,020919427;-0,008208602;0,007841781;0,007416471;793355,5625;4426153;1271491,625;4916029;5164364,5;0,110631133;0,038417056;0,02721222;;;;
0,028028144;0,010119957;0,021976581;-0,007847702;0,007966945;0,006956935;720970,625;4420283;1281060,375;5502055,5;5111999,5;0,10788973;0,037027422;0,029027837;;;;
0,030648483;0,010952525;0,023079772;-0,006969131;0,00734138;0,007059111;862287,4375;4503255;1275144,25;4874412,5;4968993;0,103607455;0,035950969;0,029179282;;;;
0,030872215;0,012033327;0,02370408;-0,006507554;0,008593227;0,006369885;884944,4375;4474330;1272030,5;5031904,5;5033656;0,101553326;0,03966619;0,026252032;;;;
0,03136972;0,012744375;0,024990985;-0,006436706;0,008511755;0,008070941;815944,6875;4485217;1264379,5;4884779;5103067;0,096226976;0,037346453;0,027647434;;;;
0,032428522;0,013594093;0,025262192;-0,005756258;0,008646222;0,007396802;773308,6875;4084074;1317465,875;4494197,5;4974194;0,095489328;0,033983483;0,02739759;;;;
0,033233669;0,014598392;0,025940619;-0,005175688;0,008670279;0,00771884;749982;4320969;1279495,625;4804218;4854230,5;0,097489047;0,037440161;0,02684595;;;;
0,034714855;0,015344146;0,027123673;-0,004458672;0,009137872;0,008560092;723264,25;4475174,5;1175650,125;4518657,5;5026677;0,093677054;0,034508029;0,027470034;;;;
0,036108717;0,016126294;0,027826736;-0,003942859;0,009868686;0,008531316;729055,1875;4404677;1322698,75;4597703;4856432,5;0,089239252;0,033933264;0,028396545;;;;
0,036691178;0,016341511;0,028819857;-0,003487246;0,009321696;0,008650658;691978,3125;4106902,5;1116294;4903837;4787806,5;0,084921154;0,033665504;0,026857292;;;;
0,037267737;0,017510716;0,029783729;-0,002741557;0,00975486;0,008919535;773475,75;4093936,75;1178376,25;4377514,5;4725815,5;0,083291705;0,03323667;0,025500108;;;;
0,038839504;0,019080617;0,031837262;-0,001693725;0,010031442;0,00899379;683064;3921047,75;1172652,375;4392898,5;4580626;0,079525841;0,033735211;0,024162567;;;;
0,039529145;0,019728616;0,032021478;-0,001773961;0,01032901;0,009350711;645152,375;4229948;1090628,25;4282187,5;4601261,5;0,078700222;0,028961612;0,025680506;;;;
0,040794522;0,020921763;0,03314152;-0,00146784;0,010077776;0,009738419;783211;3979373;1207183,25;4663273;4875224;0,078946922;0,030555743;0,024661379;;;;
0,042230517;0,021871543;0,034605566;-0,000494192;0,010685013;0,009751418;758414,625;3923403,5;1286102,625;4415524;4724129;0,077692699;0,030454888;0,023070828;;;;
0,043783903;0,023492999;0,035999585;0,00063734;0,011808396;0,010567364;786460;4242839,5;1439972,5;4703864;4975074;0,075393533;0,028402838;0,023958368;;;;
0,045234717;0,02419984;0,036748562;0,000768509;0,010831274;0,01065583;908446,125;4573181;1401293,625;5012023,5;5073028;0,072768102;0,029926451;0,024329507;;;;
0,046366308;0,025255332;0,037586406;0,00152734;0,011634656;0,011310208;841357,5;4411614;1541774;5168572;5193899;0,07294511;0,028113741;0,022469388;;;;
0,047691889;0,026123147;0,039218169;0,002306366;0,011723605;0,01136962;795778,375;4045295,5;1614457,125;4977731;5066803,5;0,070834382;0,027634974;0,023670094;;;;
0,050062466;0,028500726;0,040645916;0,003702495;0,011864471;0,011463379;846147,75;3895386;1407679,125;4708150;4810911;0,067589484;0,029312401;0,02462035;;;;
0,051058553;0,029410927;0,042178769;0,004338419;0,013013292;0,012273258;814851,6875;3779039,5;1378349,5;4155620,75;4946717,5;0,063488909;0,026941979;0,021379638;;;;
0,052074734;0,030319789;0,043012902;0,004544968;0,013191934;0,01315954;767923,1875;3621098,5;1300633;4152422,75;4565050,5;0,061638014;0,026126996;0,020071368;;;;
0,054029938;0,031530853;0,044332862;0,006084231;0,013631862;0,012707643;769998;3502427,5;1327859,375;4656786;4968905;0,060038898;0,025157913;0,019484057;;;;
0,056153029;0,033052012;0,046636615;0,007337088;0,013683924;0,013352336;580542,4375;3422164,5;989998,125;3917923,75;4203805;0,057388366;0,025339386;0,022515977;;;;
0,057035014;0,033569414;0,046823151;0,006970508;0,014132267;0,013826284;659704,9375;3356466,5;1099268,125;3342098,75;4249993;0,052661817;0,024134799;0,019620457;;;;
0,05904517;0,035504144;0,049095146;0,008515265;0,015066894;0,014746353;521323,6563;3066664,75;976111,0625;3648538,75;3859023,75;0,050636674;0,02100164;0,019849501;;;;
0,060277633;0,036936365;0,050259084;0,008531131;0,01503018;0,014831924;514426,3438;3003388;926216;3524548;3739386;0,049449784;0,020803006;0,020672742;;;;
0,063745514;0,038615365;0,052519485;0,009740537;0,015941286;0,015888978;525057,625;2844204,25;921774,3125;3627856,5;4049705;0,048032639;0,023348493;0,01957706;;;;
0,065081641;0,040279746;0,054504193;0,011480548;0,015666686;0,016269483;552504,625;3107889,5;876782,3125;3484353;4005461;0,046026623;0,020875255;0,02079441;;;;
0,067211241;0,042123601;0,056384139;0,011768579;0,015699159;0,016135724;526490,1875;3391864,5;1020712,375;3855259,5;3972631,5;0,043128622;0,019460903;0,020341744;;;;
0,070384584;0,044236433;0,05847073;0,013597405;0,016618583;0,016703205;433838,9063;2872289,5;820000,625;2935123,25;3623448;0,041378114;0,016702358;0,01530804;;;;
0,071919568;0,046032123;0,059979443;0,014441998;0,017285895;0,017807063;471012,7813;2731069,25;788521;3116633,75;3501447,5;0,038138162;0,016925737;0,020985542;;;;
0,075395152;0,047861714;0,06193753;0,015583875;0,017837241;0,018729694;391286,9375;2115463,75;860668,5;2845336,25;3541216,75;0,036603688;0,016088275;0,018790034;;;;
0,076874986;0,049173817;0,063882865;0,016627245;0,018644081;0,019471861;305481,9063;2410537,5;710533,8125;2673911,75;3432491,5;0,034123038;0,016781554;0,020052701;;;;
0,079800382;0,051606648;0,066449367;0,018162584;0,018985983;0,019788379;365665,75;2342307;820090,3125;2348829,25;3069150;0,033563476;0,016029632;0,019466663;;;;
0,083625697;0,054370977;0,069730125;0,019952185;0,019684058;0,020823443;345288,7188;2322821,75;755036,4375;2307701;2927000,75;0,032142847;0,016380944;0,016669243;;;;
0,086610354;0,056315117;0,071801245;0,021250512;0,020439824;0,021406658;347632,8125;2030073,625;599133,6875;2295723,25;2903692;0,028944613;0,012425148;0,013658858;;;;
0,089795977;0,059399523;0,074812524;0,023159655;0,02098351;0,022469824;230279,0156;1923271,875;752285,3125;2420425,5;2454363,75;0,025704915;0,012007374;0,015234608;;;;
0,094183989;0,062080048;0,077478111;0,024776647;0,021439591;0,023290405;63547,32031;2501337;621868,0625;2039303,25;2595093,75;0,027234476;0,013449151;0,014788725;;;;
0,09667632;0,064758167;0,08033333;0,026032383;0,022872405;0,023717148;379892,5313;2454009,5;499347,6875;1602187,25;2709919,5;0,024339672;0,010917423;0,018723142;;;;
0,100827113;0,066807255;0,083503418;0,028383927;0,023677371;0,024992822;95612,72656;1899077,625;454348;1592215,875;2328947,75;0,023592356;0,013910134;0,019705129;;;;
0,105044931;0,070536904;0,08666186;0,029797675;0,024491858;0,026218167;-10427,65234;1545383,75;578688,9375;1358579,75;2224101,5;0,021304226;0,009022868;0,018259066;;;;
0,10976325;0,07410337;0,090466939;0,032602664;0,02541578;0,026815698;256257,6094;2024849,5;349046,0625;1076944,875;2196096,75;0,02103597;0,006398372;0,014274494;;;;
0,114278913;0,076412059;0,093833379;0,033976123;0,02635812;0,028310925;191723,3281;1104428;215596,2344;2248025;2085236,375;0,017658626;0,005003624;0,021193858;;;;
0,118960992;0,080153346;0,096702583;0,035849772;0,027757579;0,029754622;95957,01563;1666994,125;362369,625;1650716;1823761,25;0,0182673;0,009002841;0,021730891;;;;
0,124122612;0,083978958;0,10195715;0,038469933;0,028590625;0,03079832;91445,1875;1603594,75;80541,69531;1030176,625;1602284;0,014697477;0,012281129;0,016584253;;;;
0,12885122;0,087697744;0,106160127;0,040814824;0,029873313;0,032270703;319900,0313;1075842;-30252,76563;1755963,5;1462930,375;0,013374007;0,00873011;0,020895367;;;;
0,135550842;0,092103213;0,110270418;0,04369086;0,03142938;0,033712763;;;;;;;;;;;;
0,141797796;0,096488498;0,115056016;0,046036039;0,032377619;0,035267342;;;;;;;;;;;;
0,148580149;0,100612454;0,119545251;0,049422268;0,034101743;0,036632113;;;;;;;;;;;;
0,154704422;0,106066763;0,125659004;0,051863439;0,036171876;0,038924772;;;;;;;;;;;;
0,163418651;0,111532137;0,13162069;0,055801816;0,037464824;0,040337037;;;;;;;;;;;;
0,169972748;0,116057776;0,136643693;0,058689151;0,03954386;0,042059802;;;;;;;;;;;;
0,177812755;0,121951543;0,142335191;0,062257983;0,041125264;0,044276334;;;;;;;;;;;;
0,186914176;0,128402665;0,149376556;0,066535108;0,043484002;0,046473235;;;;;;;;;;;;
0,195780665;0,134044901;0,155954465;0,070013553;0,045599166;0,049153119;;;;;;;;;;;;
0,205253154;0,140876383;0,163340747;0,074804284;0,047655575;0,051170137;;;;;;;;;;;;
0,215452194;0,147589922;0,170456827;0,079182468;0,050113041;0,053706329;;;;;;;;;;;;
0,226177275;0,154017016;0,178050816;0,083569527;0,052486595;0,056289036;;;;;;;;;;;;
0,23672089;0,162893444;0,18673794;0,089422084;0,05557131;0,059756156;;;;;;;;;;;;
0,249367371;0,170350671;0,195269316;0,094747193;0,057986297;0,062775619;;;;;;;;;;;;
0,260881901;0,17838712;0,204294965;0,100338608;0,061838754;0,065914378;;;;;;;;;;;;
0,274262637;0,187511593;0,213673621;0,106390178;0,064402089;0,068592921;;;;;;;;;;;;
0,287843794;0,196684644;0,223799944;0,112251572;0,068386763;0,073324762;;;;;;;;;;;;
0,301725388;0,205751658;0,234007791;0,118756816;0,070991471;0,076359808;;;;;;;;;;;;
0,315849364;0,215274692;0,244215176;0,12537463;0,075646743;0,081061192;;;;;;;;;;;;
0,330528468;0,225476623;0,254848898;0,132884771;0,0793375;0,085067518;;;;;;;;;;;;
0,347122312;0,236318007;0,26578784;0,140977189;0,083448581;0,089212388;;;;;;;;;;;;
0,363112927;0,246629164;0,278020084;0,148359999;0,087705344;0,094298474;;;;;;;;;;;;
0,381038338;0,25830105;0,289990962;0,157469735;0,092296861;0,099336043;;;;;;;;;;;;
0,39815101;0,269857854;0,30221498;0,166306436;0,097086228;0,104466803;;;;;;;;;;;;
0,416448712;0,282309651;0,315458477;0,175802305;0,101774;0,110066548;;;;;;;;;;;;
0,435194731;0,294839472;0,328486234;0,185250372;0,106500953;0,115148641;;;;;;;;;;;;
0,453065246;0,306018263;0,341624767;0,194535404;0,112685613;0,120843716;;;;;;;;;;;;
0,471666008;0,31934616;0,355126441;0,204375058;0,117175408;0,126657963;;;;;;;;;;;;
0,491178036;0,332089365;0,36892271;0,215195745;0,12343134;0,13328509;;;;;;;;;;;;
0,508974969;0,344604522;0,382174403;0,225240797;0,12928851;0,138878256;;;;;;;;;;;;
0,527252555;0,356976509;0,395298332;0,236434624;0,134678826;0,145649627;;;;;;;;;;;;
0,546904624;0,369662523;0,408630699;0,247993842;0,140969634;0,151942402;;;;;;;;;;;;
0,564753115;0,382036567;0,42076543;0,258637428;0,147376955;0,159004271;;;;;;;;;;;;
0,580585301;0,393936396;0,432890058;0,269029409;0,153259546;0,164976746;;;;;;;;;;;;
0,596707046;0,404598296;0,444105059;0,280044049;0,15867649;0,172354087;;;;;;;;;;;;
0,612234473;0,415720612;0,455932319;0,290114969;0,164542958;0,178726941;;;;;;;;;;;;
0,626193106;0,426309884;0,466056138;0,300161988;0,169790089;0,184625045;;;;;;;;;;;;
0,639015555;0,435603827;0,476052672;0,309527904;0,174954161;0,190232694;;;;;;;;;;;;
0,651829481;0,445538193;0,485376626;0,319511712;0,179773197;0,195733666;;;;;;;;;;;;
0,663090289;0,454031706;0,49281019;0,32804358;0,185437635;0,201358572;;;;;;;;;;;;
0,673698783;0,461620778;0,50199759;0,336190879;0,190347835;0,20619382;;;;;;;;;;;;
0,682010293;0,468080223;0,50731951;0,343033195;0,194495261;0,21149835;;;;;;;;;;;;
0,689795792;0,473701447;0,513447225;0,350312144;0,198114738;0,215386689;;;;;;;;;;;;
0,697448671;0,479034901;0,519018114;0,356603861;0,201292113;0,219270349;;;;;;;;;;;;
0,702916205;0,483965069;0,522601247;0,361459643;0,204549238;0,222646922;;;;;;;;;;;;
0,708508372;0,487728864;0,526483178;0,36588487;0,206782371;0,225607634;;;;;;;;;;;;
0,712626994;0,49133727;0,529686511;0,370514244;0,209865987;0,228659347;;;;;;;;;;;;
0,716503561;0,494053304;0,53297466;0,373615444;0,211186633;0,23061721;;;;;;;;;;;;
0,719239235;0,495436549;0,534023762;0,376701504;0,21301356;0,231925398;;;;;;;;;;;;
0,721062064;0,497423559;0,535756409;0,378170312;0,213923544;0,233076572;;;;;;;;;;;;
0,724044979;0,4988904;0,536823213;0,379970342;0,214760855;0,234441876;;;;;;;;;;;;
0,724758506;0,498485118;0,537089109;0,381255627;0,215188816;0,235111341;;;;;;;;;;;;
0,724395216;0,49833402;0,536200106;0,381516278;0,215150327;0,235534251;;;;;;;;;;;;
0,725428045;0,499314457;0,536981821;0,381760925;0,215625808;0,236148804;;;;;;;;;;;;
0,724574029;0,498095483;0,537023187;0,380814761;0,214606971;0,235065222;;;;;;;;;;;;
0,725952387;0,497394145;0,53609097;0,380814433;0,213857502;0,235064909;;;;;;;;;;;;
0,725085199;0,496198595;0,535042465;0,380692363;0,213634551;0,234295651;;;;;;;;;;;;
0,723251998;0,494371742;0,533898532;0,379667401;0,213187814;0,233494178;;;;;;;;;;;;
0,722582936;0,493685424;0,532530725;0,378140867;0,212980419;0,233318105;;;;;;;;;;;;
0,722427726;0,491322875;0,530953586;0,377627611;0,211731494;0,232817918;;;;;;;;;;;;
0,720992148;0,490346134;0,530697465;0,375944138;0,210741386;0,231838897;;;;;;;;;;;;
0,721019983;0,48844114;0,529508174;0,375206381;0,209854782;0,230846196;;;;;;;;;;;;
0,718595028;0,486750513;0,52765578;0,373572111;0,208738908;0,229801968;;;;;;;;;;;;
0,717188776;0,484919637;0,526518643;0,372025639;0,207668811;0,229181141;;;;;;;;;;;;
0,715983987;0,482757598;0,525025964;0,370348185;0,206565306;0,227136597;;;;;;;;;;;;
0,713966072;0,480738491;0,523632348;0,368421435;0,205513433;0,226440147;;;;;;;;;;;;
0,712027371;0,47788015;0,520945668;0,366044402;0,20424889;0,225219578;;;;;;;;;;;;
0,70972389;0,475539774;0,518529832;0,364461005;0,202540875;0,223692223;;;;;;;;;;;;
0,708459139;0,473944485;0,517746389;0,362652749;0,201262116;0,222875416;;;;;;;;;;;;
0,705985785;0,471885562;0,515169084;0,360264987;0,200266734;0,220962867;;;;;;;;;;;;
