Nicco;Model;Eva;Jasmijn;Mads;Koen;Koen-AC;fl-AT;fl-AF;;;;;;
0,099440591;0,119567446;0,039139751;0,027112871;0,147584215;0,085386254;0,063950017;;;;;;;;
0,09882296;0,119272254;0,039200548;0,027426075;0,147857085;0,085345857;0,06379246;;;;;;;;
0,098708296;0,118912347;0,039188508;0,027489802;0,148274109;0,085655183;0,063637361;;;;;;;;
0,098525824;0,118389145;0,03921593;0,027305376;0,148425862;0,085598178;0,063709602;;;;;;;;
0,098157512;0,118299671;0,039383605;0,027461287;0,148888946;0,085806742;0,063603707;;;;;;;;
0,097901182;0,118126147;0,039440636;0,027348794;0,149140492;0,085869037;0,063584588;;;;;;;;
0,09777894;0,117709778;0,039592829;0,027592292;0,1495772;0,085991137;0,063448049;;;;;;;;
0,097554216;0,11750304;0,039522167;0,027646415;0,149715185;0,086108692;0,063315444;;;;;;;;
0,097253607;0,117124967;0,039700653;0,027728191;0,150216788;0,086198971;0,063290767;;;;;;;;
0,097159551;0,11667908;0,039779115;0,027662968;0,150628284;0,086346991;0,063514262;;;;;;;;
0,097245084;0,116764903;0,039611969;0,027483623;0,150659263;0,086195089;0,06327343;;;;;;;;
0,096833543;0,116504818;0,039834298;0,027671576;0,151193589;0,086438552;0,063462459;;;;;;;;
0,096721457;0,11646542;0,039860513;0,027777227;0,151587591;0,086727917;0,06341695;;;;;;;;
0,096496285;0,116264507;0,039958443;0,027853426;0,15186733;0,086878933;0,063656308;;;;;;;;
0,096422256;0,116062239;0,04029537;0,027854888;0,152183518;0,086934209;0,063638203;;;;;;;;
0,096202442;0,115761578;0,040230844;0,028002769;0,152548999;0,087202892;0,063925363;;;;;;;;
0,095712015;0,115431212;0,040395528;0,028118581;0,153047651;0,087400161;0,064048789;;;;;;;;
0,095806496;0,115375564;0,040536318;0,027922239;0,153241381;0,087463863;0,064255863;;;;;;;;
0,095494763;0,114748061;0,040555418;0,027975492;0,153584153;0,087584123;0,064373925;;;;;;;;
0,095369549;0,114701673;0,040496789;0,027965553;0,153820843;0,087674491;0,064420134;;;;;;;;
0,095152275;0,113971986;0,0405881;0,027956938;0,15398705;0,087692454;0,06459786;;;;;;;;
0,095266642;0,114027485;0,040749937;0,027934577;0,154395089;0,087846592;0,064745158;;;;;;;;
0,094737658;0,113619939;0,040846076;0,027993355;0,154682472;0,088089623;0,064832121;;;;;;;;
0,094129832;0,113302752;0,040962208;0,027991174;0,154954031;0,088345505;0,065012209;;;;;;;;
0,093922147;0,112862788;0,041052364;0,027948491;0,155130968;0,088337414;0,065219052;;;;;;;;
0,093773195;0,112698771;0,041015148;0,028015388;0,15530175;0,088535137;0,06529402;;;;;;;;
0,093545304;0,112240747;0,040972792;0,027955836;0,155384153;0,088643193;0,065401107;;;;;;;;
0,093198487;0,111651361;0,041307002;0,028038885;0,155895054;0,088891879;0,065346614;;;;;;;;
0,092829594;0,111220449;0,041295584;0,027942169;0,15623191;0,088934064;0,065535255;;;;;;;;
0,092707941;0,111193165;0,041218501;0,028146891;0,156418979;0,089171126;0,06562271;;;;;;;;
0,092166485;0,110624969;0,041352667;0,028016685;0,156740025;0,089332439;0,065641917;;;;;;;;
0,091671893;0,110232577;0,041526265;0,028074672;0,157073706;0,089631915;0,065510809;;;;;;;;
0,091368669;0,109521478;0,041572955;0,027957989;0,157432362;0,089844242;0,06569498;;;;;;;;
0,091106237;0,109226577;0,041657366;0,027985238;0,157748073;0,089992009;0,065803275;;;;;;;;
0,090651685;0,108923063;0,041839242;0,028208209;0,158293188;0,090331465;0,065867744;;;;;;;;
0,090277919;0,10831447;0,041820057;0,028020633;0,158608526;0,090480998;0,065730661;;;;;;;;
0,089427242;0,107569456;0,042059232;0,028112616;0,159061059;0,090910241;0,065880969;;;;;;;;
0,089136401;0,10706225;0,042200077;0,028212298;0,159601837;0,091204524;0,065789782;;;;;;;;
0,088816585;0,106442139;0,042185217;0,028232407;0,160107091;0,091459982;0,065785117;;;;;;;;
0,088112892;0,105679594;0,042384863;0,028401863;0,160602957;0,09170562;0,065725364;;;;;;;;
0,087485054;0,105100587;0,042601448;0,028474357;0,161230117;0,092214718;0,065687627;;;;;;;;
0,087093362;0,104435623;0,042733643;0,028660912;0,161827594;0,092571899;0,065625183;;;;;;;;
0,086564416;0,103833415;0,043040372;0,028724903;0,162590638;0,092929922;0,06561777;;;;;;;;
0,08588604;0,103311405;0,043316141;0,028969618;0,163486913;0,093695603;0,0653641;;;;;;;;
0,085456388;0,102482848;0,043475218;0,029035231;0,164070174;0,09412045;0,065210603;;;;;;;;
0,084872784;0,101833232;0,043692175;0,029069634;0,164922163;0,094501153;0,065163381;;;;;;;;
0,084355147;0,101215735;0,044020295;0,02923302;0,165791497;0,094999753;0,064942852;;;;;;;;
0,083786735;0,100419171;0,044326756;0,029387271;0,166695178;0,095396928;0,064861454;;;;;;;;
0,083242582;0,099702746;0,044660807;0,029621467;0,167571113;0,096044242;0,064723521;;;;;;;;
0,08246977;0,098927706;0,044916131;0,029797565;0,168886215;0,096742459;0,064409174;;;;;;;;
0,081354277;0,0979077;0,045204412;0,030095289;0,169884428;0,09747874;0,064276487;;;;;;;;
0,080961013;0,097148225;0,045616735;0,030349519;0,171214357;0,098187968;0,063944407;;;;;;;;
0,080205941;0,096550599;0,0460894;0,030643232;0,172587976;0,09901315;0,063730195;;;;;;;;
0,079371819;0,095531307;0,046452433;0,030838087;0,173997015;0,099918157;0,063568197;;;;;;;;
0,078696506;0,094603777;0,047077879;0,031104321;0,175258115;0,100571863;0,0633846;;;;;;;;
0,077942596;0,093809448;0,047555663;0,031470124;0,177079365;0,101493597;0,063134767;;;;;;;;
0,076905297;0,092743933;0,047990028;0,031714354;0,17863217;0,102534138;0,062849119;;;;;;;;
0,076339775;0,091924585;0,048477385;0,032099482;0,180381775;0,103368484;0,062546767;;;;;;;;
0,075521262;0,090761937;0,049183123;0,032597978;0,182338506;0,104485571;0,06236241;;;;;;;;
0,074570389;0,089774303;0,049819075;0,032957189;0,184207156;0,105678007;0,062008739;;;;;;;;
0,073775859;0,089118809;0,050640833;0,033443641;0,186345756;0,106890678;0,061837114;;;;;;;;
0,072882095;0,088044629;0,051231302;0,033862572;0,18840909;0,108077891;0,061474234;;;;;;;;
0,072013529;0,086904511;0,051875338;0,034260198;0,190535218;0,10919296;0,061374106;;;;;;;;
0,071363763;0,086228646;0,052742325;0,035006259;0,193066075;0,110766888;0,061239094;;;;;;;;
0,07058251;0,084982768;0,053662948;0,035631917;0,195646331;0,112127125;0,060918409;;;;;;;;
0,069802271;0,083704285;0,054353699;0,035966966;0,198009595;0,113374598;0,060620401;;;;;;;;
0,068948278;0,082957953;0,055308938;0,036632594;0,200770319;0,11494901;0,06032962;;;;;;;;
0,067838976;0,081789434;0,056254439;0,037425548;0,203556821;0,116495475;0,060195081;;;;;;;;
0,067082243;0,080645427;0,057038676;0,03794542;0,206505626;0,118133284;0,059999563;;;;;;;;
0,066336469;0,079650223;0,05801319;0,038614571;0,209319353;0,119620971;0,059728798;;;;;;;;
0,065176161;0,078701034;0,059158143;0,03946371;0,212537602;0,121465683;0,059511341;;;;;;;;
0,064286248;0,077447362;0,060241204;0,040174589;0,21596162;0,123329781;0,059331473;;;;;;;;
0,063441174;0,076580964;0,061300796;0,040917408;0,219244495;0,125067011;0,059259694;;;;;;;;
0,062612412;0,075730465;0,062392715;0,041858736;0,222713232;0,126949683;0,05930613;;;;;;;;
0,061748089;0,074844047;0,06367489;0,04274904;0,226502031;0,128930628;0,05929444;;;;;;;;
0,061145013;0,073803239;0,064916343;0,043810759;0,230195761;0,131131113;0,059242453;;;;;;;;
0,060455182;0,072735265;0,066181883;0,04481478;0,234053269;0,133075476;0,059262481;;;;;;;;
0,059618024;0,07158196;0,067519128;0,045890201;0,238070682;0,135288179;0,059389252;;;;;;;;
0,059034327;0,070789203;0,068759136;0,04686949;0,24213703;0,137480378;0,059399165;;;;;;;;
0,057924622;0,069791652;0,070112355;0,047799289;0,246321425;0,139635876;0,059617873;;;;;;;;
0,057196715;0,06892921;0,071627356;0,049032893;0,250675738;0,142022356;0,059972547;;;;;;;;
0,056399384;0,067996457;0,073210649;0,050200205;0,255107105;0,144416288;0,060244445;;;;;;;;
0,055597493;0,067239642;0,074670106;0,051326673;0,25953576;0,146895081;0,060342383;;;;;;;;
0,054730912;0,066186465;0,076293737;0,052476984;0,264086217;0,149247795;0,060909264;;;;;;;;
0,054020939;0,06535098;0,077753678;0,053900704;0,268995196;0,151678145;0,061437018;;;;;;;;
0,053345201;0,06469357;0,079422183;0,055272747;0,273740023;0,154275835;0,061810013;;;;;;;;
0,052556151;0,063694224;0,081050463;0,056565713;0,278521746;0,156869724;0,062682487;;;;;;;;
0,052089205;0,063210279;0,082857065;0,057949644;0,283747494;0,159493253;0,063338414;;;;;;;;
0,051709653;0,062472306;0,084614031;0,059704117;0,288833529;0,162237942;0,064141743;;;;;;;;
0,051064362;0,061868694;0,086540617;0,061032437;0,293839961;0,164965883;0,064892143;;;;;;;;
0,050373805;0,061320826;0,088309914;0,062518939;0,299188435;0,167678118;0,066074662;;;;;;;;
0,050028609;0,060466938;0,090317979;0,064101413;0,304669976;0,170697555;0,06711407;;;;;;;;
0,049511091;0,05989876;0,09237691;0,066194788;0,310361832;0,173801765;0,068139613;;;;;;;;
0,048920815;0,059334114;0,094292879;0,067577071;0,315814465;0,176617771;0,069388837;;;;;;;;
0,048293041;0,059002794;0,096393794;0,069456846;0,321401775;0,179470435;0,070846215;;;;;;;;
0,048072984;0,058286376;0,098391496;0,071128786;0,32709077;0,182443723;0,07222455;;;;;;;;
0,047839006;0,057833761;0,100697637;0,073145241;0,33310771;0,185471639;0,073730409;;;;;;;;
0,047099998;0,05713468;0,102998838;0,075114958;0,339058936;0,188878596;0,075414211;;;;;;;;
0,046701537;0,05685664;0,105222836;0,077135354;0,345068425;0,192010775;0,077244505;;;;;;;;
0,046587934;0,05658491;0,107320853;0,079139538;0,351279318;0,195102021;0,079161935;;;;;;;;
0,046321289;0,056266993;0,109667338;0,081174113;0,357540071;0,198198363;0,08115714;;;;;;;;
0,046205097;0,055810027;0,112221338;0,083450712;0,363930285;0,201800063;0,083169542;;;;;;;;
0,045977694;0,055671673;0,11486841;0,085683405;0,370456576;0,205368564;0,085552089;;;;;;;;
0,045934999;0,055216629;0,117377386;0,088027097;0,376996428;0,20885329;0,087766454;;;;;;;;
0,045238735;0,054994717;0,120028935;0,090299979;0,383498669;0,212300345;0,090121962;;;;;;;;
0,045148504;0,054600466;0,122698039;0,09294951;0,390425921;0,215885013;0,092762075;;;;;;;;
0,044937362;0,054569118;0,125285775;0,095283374;0,397150487;0,219526857;0,09544865;;;;;;;;
0,044701362;0,05476338;0,128030211;0,097715288;0,403988957;0,223020658;0,098321237;;;;;;;;
0,044633863;0,054455042;0,130974263;0,10043405;0,410893798;0,226767719;0,101160996;;;;;;;;
0,044623462;0,054078836;0,133733153;0,102981679;0,417913735;0,230495945;0,104210191;;;;;;;;
0,044275773;0,053942058;0,136609122;0,105735429;0,424986363;0,234279141;0,107320353;;;;;;;;
0,044113682;0,053871222;0,13964577;0,108662903;0,432441384;0,238184094;0,110678539;;;;;;;;
0,044189156;0,053627156;0,142704383;0,111554861;0,439813405;0,242156655;0,11423187;;;;;;;;
0,044453272;0,053624433;0,145733506;0,114445314;0,446954399;0,246023327;0,117803782;;;;;;;;
0,043948328;0,053519592;0,148792714;0,117314674;0,454149902;0,249762118;0,12156783;;;;;;;;
0,04392304;0,053492833;0,151820511;0,120510489;0,461722583;0,253792733;0,125408322;;;;;;;;
0,043799838;0,053354833;0,154958546;0,123608753;0,469067514;0,257767886;0,129181638;;;;;;;;
0,043450703;0,053278562;0,158051372;0,126731947;0,476450712;0,261590064;0,133254409;;;;;;;;
0,043803507;0,053557545;0,161548838;0,130095661;0,484059095;0,265722752;0,137638241;;;;;;;;
0,043911492;0,053245876;0,164626479;0,133441016;0,491574377;0,269654363;0,142013848;;;;;;;;
0,043877786;0,053375117;0,167904735;0,136761814;0,498940885;0,273664415;0,146640986;;;;;;;;
0,043711299;0,053467184;0,17126739;0,140271634;0,506624222;0,277534753;0,151260257;;;;;;;;
0,044012362;0,053642824;0,174379975;0,14381142;0,513745606;0,281426489;0,156129584;;;;;;;;
0,044264415;0,053717401;0,177529171;0,14739117;0,520938098;0,285212129;0,161072552;;;;;;;;
0,044072365;0,053696282;0,180975571;0,15120551;0,52852422;0,289174944;0,16616793;;;;;;;;
0,044041952;0,053626657;0,184070334;0,154912174;0,535795748;0,292985916;0,171506494;;;;;;;;
0,044330431;0,053895839;0,18737185;0,158729389;0,542970002;0,296743065;0,176991925;;;;;;;;
0,044318502;0,054073852;0,190335959;0,16232574;0,549824655;0,300132692;0,182420477;;;;;;;;
0,044462783;0,05416334;0,193539023;0,166318014;0,556877077;0,303813964;0,187967509;;;;;;;;
0,044481465;0,054187067;0,196649835;0,170327723;0,563780129;0,307492316;0,193942085;;;;;;;;
0,044511428;0,05428664;0,199772999;0,174369648;0,57063663;0,310853779;0,199901864;;;;;;;;
0,044787993;0,054656826;0,202762991;0,178406805;0,577235401;0,314171821;0,205989495;;;;;;;;
0,044609872;0,054815095;0,205892667;0,182451099;0,583990812;0,317672223;0,212302953;;;;;;;;
0,044863412;0,054792657;0,208867937;0,186721981;0,590421498;0,320903331;0,218878746;;;;;;;;
0,04514859;0,054981645;0,211795226;0,190810934;0,596982598;0,324007154;0,225052774;;;;;;;;
0,045038843;0,055075727;0,214617372;0,19502686;0,603209555;0,327092737;0,231761262;;;;;;;;
0,045226866;0,055194553;0,217401758;0,199357823;0,609390497;0,330135047;0,238532797;;;;;;;;
0,045316373;0,055338196;0,219958603;0,203497917;0,615170479;0,332956493;0,245403022;;;;;;;;
0,045643566;0,055690184;0,222691536;0,207614616;0,621186018;0,335568041;0,252409846;;;;;;;;
0,045575665;0,055537276;0,225260839;0,211957097;0,627044857;0,338427573;0,259528458;;;;;;;;
0,045855851;0,055835962;0,227833152;0,216366962;0,632680774;0,341179669;0,266747743;;;;;;;;
0,045842139;0,056126017;0,230197176;0,220519841;0,638023675;0,343744874;0,27399227;;;;;;;;
0,046018591;0,056342464;0,23256211;0,224641815;0,6433689;0,345994949;0,281290889;;;;;;;;
0,046486606;0,056477524;0,234775454;0,229002237;0,648814499;0,34844017;0,288925946;;;;;;;;
0,046629434;0,056846458;0,236948997;0,232919246;0,653770447;0,350569189;0,29640916;;;;;;;;
0,046591481;0,05695786;0,238996789;0,236787736;0,658780038;0,352741152;0,303929895;;;;;;;;
0,046847986;0,057246126;0,24118197;0,240778267;0,663767517;0,354822069;0,311896503;;;;;;;;
0,047143751;0,057388764;0,243170366;0,244827449;0,668794215;0,356981874;0,319695264;;;;;;;;
0,047041779;0,057723232;0,245212719;0,248623326;0,673596203;0,358788312;0,327359527;;;;;;;;
0,047341493;0,058100328;0,246980473;0,25219363;0,678061843;0,360616416;0,335329592;;;;;;;;
0,047481304;0,058144953;0,248685822;0,255905062;0,682835341;0,362687796;0,343299121;;;;;;;;
0,047931892;0,058660142;0,250430763;0,259351611;0,687269568;0,364321947;0,351186633;;;;;;;;
0,047980984;0,058962289;0,252306253;0,262756676;0,691807866;0,366202712;0,359104365;;;;;;;;
0,048062762;0,058975603;0,253964245;0,266164184;0,696213484;0,367922723;0,367175698;;;;;;;;
0,048284852;0,059276637;0,255253851;0,269089669;0,700237811;0,369487226;0,375348181;;;;;;;;
0,048528673;0,05939807;0,256890386;0,272056639;0,704448402;0,370930225;0,38326475;;;;;;;;
0,048583785;0,059845842;0,258373231;0,275003642;0,708624601;0,372541904;0,391406566;;;;;;;;
0,04917982;0,060171533;0,25972259;0,277843118;0,712605834;0,374234825;0,399462163;;;;;;;;
0,049179187;0,060267668;0,260983616;0,280133218;0,716266275;0,375602275;0,407368302;;;;;;;;
0,049213105;0,060698241;0,262257367;0,282611489;0,720225453;0,377055556;0,415538102;;;;;;;;
0,04995015;0,061525114;0,26347968;0,284975708;0,724146307;0,378661782;0,423586309;;;;;;;;
0,050267146;0,061526876;0,264586985;0,287065268;0,727660418;0,380007505;0,43139112;;;;;;;;
0,050250174;0,061728366;0,265773922;0,289231718;0,731264532;0,381512612;0,439241678;;;;;;;;
0,050839403;0,062424991;0,266935051;0,291197777;0,734982431;0,383111477;0,447327465;;;;;;;;
0,05129352;0,063053563;0,267997474;0,292948127;0,738246381;0,384481996;0,455181003;;;;;;;;
0,051289616;0,063156895;0,269021362;0,294824719;0,741830766;0,385941267;0,462790966;;;;;;;;
0,051915222;0,064012825;0,270155489;0,296591371;0,745474696;0,387558192;0,470485419;;;;;;;;
0,052202546;0,064340964;0,270971805;0,298211753;0,74889946;0,38896659;0,478067011;;;;;;;;
0,052889717;0,065318786;0,272056937;0,299712122;0,752560735;0,390548706;0,485688984;;;;;;;;
0,053108247;0,065690942;0,273183942;0,301086187;0,755903721;0,391908914;0,493011326;;;;;;;;
0,053668001;0,06648156;0,274218798;0,302581936;0,759637237;0,393741727;0,500395954;;;;;;;;
0,054095881;0,067018278;0,275215179;0,303824365;0,763168454;0,395299882;0,507488728;;;;;;;;
0,054272254;0,067738637;0,27634573;0,305199951;0,766839445;0,397158146;0,514679551;;;;;;;;
0,054905356;0,068466254;0,277643621;0,306452155;0,770931304;0,399006635;0,521374822;;;;;;;;
0,055817304;0,069488831;0,278883994;0,307873458;0,774805903;0,400937557;0,528433859;;;;;;;;
0,056502698;0,070447326;0,279994816;0,309120446;0,778930128;0,402992487;0,535110116;;;;;;;;
0,057060895;0,071194537;0,281438232;0,310288072;0,783011138;0,404954493;0,541418791;;;;;;;;
0,057367781;0,072100148;0,282941103;0,311799258;0,787240863;0,40744707;0,54803139;;;;;;;;
0,058199344;0,073153757;0,284388483;0,31321165;0,791511715;0,409403026;0,5537799;;;;;;;;
0,059096122;0,074399598;0,286003172;0,314499348;0,795971811;0,411639482;0,560023367;;;;;;;;
0,059828786;0,075405896;0,287554592;0,315946281;0,800551415;0,414153099;0,565814614;;;;;;;;
0,060504442;0,076733001;0,289434522;0,317509741;0,805276394;0,416553855;0,571359217;;;;;;;;
0,06109506;0,077812508;0,291077495;0,318882316;0,809883535;0,418918639;0,576919735;;;;;;;;
0,062234235;0,079232857;0,293017387;0,320522219;0,814594269;0,421691626;0,58205384;;;;;;;;
0,063058888;0,080666535;0,294671536;0,322162777;0,819308996;0,424338639;0,586929083;;;;;;;;
0,064165806;0,082172163;0,296594441;0,323864132;0,824084461;0,426770061;0,591771007;;;;;;;;
0,065153041;0,083407894;0,298564076;0,325359941;0,828963459;0,429147273;0,59612155;;;;;;;;
0,066107558;0,085105903;0,300301045;0,326883495;0,833575308;0,431674451;0,600615799;;;;;;;;
0,067271808;0,086969495;0,302111834;0,32854113;0,838249564;0,434255779;0,604940951;;;;;;;;
0,068307803;0,088457353;0,303940088;0,330151975;0,842912078;0,436541557;0,608877361;;;;;;;;
0,069401802;0,090130918;0,305557668;0,331436008;0,847275317;0,43881312;0,612413764;;;;;;;;
0,070806169;0,092272215;0,307138711;0,332951248;0,851544261;0,441167563;0,615836501;;;;;;;;
0,071949208;0,094132572;0,308853895;0,33433488;0,855645776;0,443274617;0,619254291;;;;;;;;
0,073157379;0,096220434;0,310575217;0,335619628;0,859793425;0,445431024;0,62235409;;;;;;;;
0,074442246;0,098495498;0,312116742;0,336850405;0,863561809;0,447582573;0,625524044;;;;;;;;
0,075990589;0,100529246;0,313396186;0,338036895;0,866946399;0,449267209;0,628258109;;;;;;;;
0,077401073;0,102945089;0,314728975;0,338855952;0,870269477;0,450969309;0,630778492;;;;;;;;
0,078513631;0,105111368;0,316114008;0,33954519;0,873326182;0,452683717;0,633397043;;;;;;;;
0,080337138;0,107559741;0,317146689;0,340240926;0,876179636;0,454198837;0,636097372;;;;;;;;
0,081829549;0,10986425;0,318363875;0,340859324;0,878818452;0,455637038;0,638609409;;;;;;;;
0,083589116;0,112462238;0,31943816;0,341215044;0,881125629;0,456630766;0,641343474;;;;;;;;
0,085199253;0,114853673;0,320241481;0,341593325;0,883280695;0,457885981;0,643628836;;;;;;;;
0,087275931;0,117700785;0,321159571;0,341671616;0,885444939;0,459092677;0,645815373;;;;;;;;
0,088992299;0,120218448;0,32185474;0,341648608;0,887267351;0,459877223;0,648411751;;;;;;;;
0,090766871;0,122903459;0,322822422;0,341848344;0,889038622;0,460931629;0,651008546;;;;;;;;
0,092522436;0,12565133;0,323511481;0,341504544;0,890386224;0,461675704;0,653512657;;;;;;;;
0,094507122;0,128256112;0,324167222;0,341137797;0,891754568;0,462446332;0,656525254;;;;;;;;
0,0962061;0,131517127;0,324889809;0,340765506;0,892917216;0,463191062;0,659343302;;;;;;;;
0,098432363;0,134435564;0,325555682;0,340462536;0,894270301;0,464070231;0,662408769;;;;;;;;
0,100500384;0,137505308;0,325906366;0,339781642;0,894943595;0,464540988;0,665528059;;;;;;;;
0,102511787;0,140326411;0,326683343;0,339208305;0,895962954;0,465198577;0,668874025;;;;;;;;
0,10496583;0,14372842;0,327206582;0,338561952;0,89700532;0,465882808;0,672539115;;;;;;;;
0,107509704;0,146981314;0,32781297;0,337836653;0,897795618;0,466481179;0,676376939;;;;;;;;
0,109620878;0,15010339;0,328326523;0,33711192;0,89864862;0,467014968;0,680065811;;;;;;;;
0,11177765;0,153577372;0,329206437;0,336639136;0,899562597;0,467665553;0,684276342;;;;;;;;
0,114238748;0,15676029;0,329724491;0,335815132;0,900173605;0,468277842;0,688755214;;;;;;;;
0,11672631;0,159955457;0,330251992;0,335025191;0,901211917;0,469012618;0,693217695;;;;;;;;
0,118918547;0,163131565;0,330964118;0,33415693;0,902016759;0,469545841;0,698038697;;;;;;;;
0,121395329;0,166497856;0,33183372;0,333504677;0,903526485;0,470614851;0,702878058;;;;;;;;
0,124141009;0,170038059;0,332908154;0,332957536;0,904775083;0,471749902;0,707969189;;;;;;;;
0,126785064;0,17348592;0,333770365;0,332406521;0,906423092;0,47277537;0,712796331;;;;;;;;
0,12946246;0,177292377;0,335021079;0,331730217;0,908184707;0,474027455;0,718044102;;;;;;;;
0,132067361;0,180439264;0,336080521;0,331081241;0,910077393;0,475504011;0,72331667;;;;;;;;
0,135078081;0,18406032;0,337415248;0,33063072;0,912274957;0,477051735;0,728520334;;;;;;;;
0,137762108;0,18776001;0,339014977;0,330171585;0,914999485;0,478810757;0,733870149;;;;;;;;
0,140747139;0,191494957;0,340573162;0,32982105;0,918267369;0,480815828;0,739372134;;;;;;;;
0,143461355;0,194758967;0,342383146;0,32972005;0,92168957;0,483082086;0,744766593;;;;;;;;
0,146608451;0,198490381;0,344398826;0,329520732;0,925753951;0,485632181;0,749812484;;;;;;;;
0,149626145;0,202511534;0,3466703;0,329774797;0,930354238;0,488691598;0,755047977;;;;;;;;
0,152783343;0,206165388;0,34910807;0,329935759;0,935622215;0,492023438;0,760154069;;;;;;;;
0,155895376;0,209819749;0,351778805;0,329994202;0,941267908;0,495394498;0,76524967;;;;;;;;
0,158926034;0,213457838;0,354822278;0,330415994;0,947948098;0,499451369;0,770129681;;;;;;;;
0,162093052;0,217228711;0,358265549;0,331014186;0,955403566;0,504007518;0,774965167;;;;;;;;
0,165486464;0,220823824;0,361918241;0,331782639;0,963444412;0,509074688;0,779519498;;;;;;;;
0,168256679;0,22433351;0,365965873;0,332758516;0,972839236;0,514559209;0,783980966;;;;;;;;
0,17167584;0,228088155;0,370395333;0,333827198;0,982930899;0,520513773;0,788356721;;;;;;;;
0,175236309;0,232149765;0,375409216;0,335403681;0,994279683;0,527261436;0,792962968;;;;;;;;
0,178890893;0,236045331;0,380626619;0,336888641;1,006308794;0,534396589;0,797181964;;;;;;;;
0,182236487;0,239742905;0,386659205;0,338858038;1,020154476;0,542692483;0,801245689;;;;;;;;
0,185415158;0,243296728;0,392659456;0,340988696;1,0350281;0,551421523;0,805370629;;;;;;;;
0,18891246;0,246870965;0,399210095;0,34333691;1,051136732;0,560553372;0,809457481;;;;;;;;
0,192355448;0,250838697;0,406889379;0,345943481;1,068866134;0,570784926;0,81357187;;;;;;;;
0,195920461;0,254320145;0,414787978;0,34900555;1,087769508;0,581480622;0,818068504;;;;;;;;
0,199329549;0,257923633;0,423307747;0,352509171;1,108098388;0,593057811;0,822363377;;;;;;;;
0,202828491;0,261393189;0,432201743;0,356056452;1,129671812;0,605285347;0,826678932;;;;;;;;
0,206190416;0,26513496;0,441728294;0,359956503;1,153009295;0,618350327;0,831478477;;;;;;;;
0,209838459;0,26848805;0,451809794;0,364477515;1,177751422;0,632068217;0,836375475;;;;;;;;
0,21340009;0,271711052;0,462675959;0,369185478;1,2042799;0,646416009;0,84178561;;;;;;;;
0,216645726;0,274963677;0,474196523;0,374423236;1,232499957;0,662106037;0,847613096;;;;;;;;
0,219714427;0,278236687;0,485836238;0,379753768;1,26094377;0,677765191;0,853723764;;;;;;;;
0,223085681;0,281145215;0,498024434;0,385619074;1,291353941;0,694140017;0,860334575;;;;;;;;
0,226334923;0,284005642;0,510806084;0,391761869;1,322946906;0,711158454;0,86771059;;;;;;;;
0,229944044;0,287336737;0,524109721;0,398257673;1,356308699;0,728925526;0,875765383;;;;;;;;
0,233158776;0,290223271;0,537664414;0,404884249;1,390022635;0,747058809;0,884858191;;;;;;;;
0,236071476;0,292947918;0,551905632;0,412382275;1,425647259;0,765584827;0,894702971;;;;;;;;
0,239072749;0,295618624;0,566419125;0,41972065;1,461642861;0,784788013;0,905618429;;;;;;;;
0,241801152;0,298071533;0,58076179;0,427358508;1,498105764;0,803461433;0,917125046;;;;;;;;
0,244725355;0,30082041;0,595417738;0,435259253;1,535095334;0,822419822;0,929913938;;;;;;;;
0,247708657;0,3034679;0,610398233;0,443370611;1,573380113;0,841584325;0,94420588;;;;;;;;
0,250473776;0,305818737;0,625102639;0,451632202;1,611562967;0,860731542;0,959686875;;;;;;;;
0,253186563;0,308076412;0,640105128;0,460285097;1,650220513;0,880130291;0,976737857;;;;;;;;
0,255954364;0,310581327;0,655028522;0,469153047;1,689142823;0,899083972;0,995150566;;;;;;;;
0,258353391;0,312481403;0,670055032;0,47793898;1,727776408;0,918364704;1,015188694;;;;;;;;
0,260804066;0,314591885;0,684533835;0,486649603;1,765206814;0,93631345;1,036456227;;;;;;;;
0,263531038;0,316809684;0,698113143;0,495079905;1,802241564;0,953599632;1,059084177;;;;;;;;
0,265589097;0,318783045;0,711676359;0,503507376;1,838654757;0,970432937;1,083486557;;;;;;;;
0,267666349;0,320625514;0,72457099;0,511645794;1,873625994;0,986726165;1,109967232;;;;;;;;
0,270143875;0,32253623;0,737333953;0,519939005;1,907945871;1,002385139;1,138181567;;;;;;;;
0,272111127;0,324170619;0,749416828;0,527908027;1,941648722;1,017036796;1,167800903;;;;;;;;
0,273903647;0,325952739;0,760756671;0,535506547;1,972672105;1,030935884;1,199077129;;;;;;;;
0,276043424;0,327538401;0,771133363;0,542774856;2,001960516;1,044036031;1,231832623;;;;;;;;
0,278299639;0,32950744;0,781015039;0,549474239;2,030669451;1,055518508;1,265648603;;;;;;;;
0,280035862;0,331261694;0,790054977;0,55599457;2,056883335;1,066380858;1,301400065;;;;;;;;
0,281763413;0,333086908;0,798461497;0,562101781;2,080710888;1,076348066;1,338817954;;;;;;;;
0,283354738;0,334900856;0,805903912;0,56761533;2,10372591;1,085168958;1,376428246;;;;;;;;
0,285036007;0,336376578;0,812791169;0,572883427;2,12359643;1,093086123;1,41577363;;;;;;;;
0,286499062;0,337947846;0,818532169;0,577614188;2,141782284;1,09985888;1,454774857;;;;;;;;
0,288374045;0,339838892;0,823509157;0,58160466;2,156966686;1,105635166;1,494868875;;;;;;;;
